id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
DHFR	DHFR	2.2312E+00	0	Enzyme: Oxidoreductase		OMIM|126060;HPO|1719|Absence seizures, Ataxia, Autosomal recessive inheritance, Cerebral atrophy, Delayed myelination, Eyelid myoclonus, Feeding difficulties, Generalized hypotonia, Global developmental delay, Hepatomegaly, Jaundice, Megaloblastic anemia, Pallor, Pancytopenia, Poor head control, Postnatal microcephaly, Thrombocytopenia, Variable expressivity
MCM10	MCM10	2.2182E+00	0	DNA binding protein	BrainSpLMD|55388	OMIM|609357
SPC25	SPC25	2.1742E+00	0	Cell cycle control protein	BrainSpLMD|57405;Eurexp|euxassay_000451|mantle layer, medulla oblongata, ventral grey horn, ventricular layer	OMIM|609395
CLSPN	CLSPN	2.1364E+00	0	Cell cycle control protein	BrainSpLMD|63967;Eurexp|euxassay_004199|ventricular layer	OMIM|605434
PCNA	PCNA	2.0102E+00	0	Cell cycle control protein	BrainSpLMD|5111;Eurexp|euxassay_005732|diencephalon, hindbrain, mantle layer, marginal layer, midbrain, spinal cord, ventricular layer	OMIM|176740;HPO|5111|Ataxia, Autosomal recessive inheritance, Cerebellar atrophy, Conjunctival telangiectasia, Cutaneous photosensitivity, Dysarthria, Dysphagia, Global developmental delay, Muscle weakness, Neurodegeneration, Pes cavus, Photophobia, Progressive, Progressive muscle weakness, Short stature, Unsteady gait
KIF15	KIF15	2.0032E+00	0	Cell cycle control protein	BrainSpLMD|56992	OMIM|617569
PPP1R17	PPP1R17	1.9866E+00	0	Unclassified	BrainSpLMD|10842;Eurexp|euxassay_003055|cervical, cervico-thoracic, dorsal root ganglion, glossopharyngeal IX, neural retina, stroma, thoracic, trigeminal V, vestibulocochlear VIII	OMIM|604088
HIST1H4C	HIST1H4C	1.9856E+00	0	DNA binding protein	BrainSpLMD|8364	OMIM|602827
CENPN	CENPN	1.9578E+00	0	Unclassified	BrainSpLMD|55839	OMIM|611509
FAM111A	FAM111A	1.9492E+00	0	Unclassified	BrainSpLMD|63901;Eurexp|euxassay_011616|lobe, mandible, maxilla, orbito-sphenoid, thymus primordium, thyroid, ventricular layer	OMIM|615292;HPO|63901|Abnormality of the medullary cavity of the long bones, Anemia, Aniridia, Ankyloglossia, Ascites, Autosomal dominant inheritance, Basal ganglia calcification, Brachydactyly, Congenital cataract, Delayed closure of the anterior fontanelle, Failure to thrive, Flared metaphysis, Global developmental delay, Hydrocephalus, Hypermetropia, Hypocalcemia, Hypoparathyroidism, Hypoplastic spleen, Increased bone mineral density, Macrocephaly, Micropenis, Microphthalmia, Papilledema, Prominent forehead, Retinal calcification, Seizures, Severe short stature, Short stature, Slender long bone, Small for gestational age, Thickened cortex of long bones, Transient hypophosphatemia
HIST1H1A	HIST1H1A	1.9449E+00	0	DNA binding protein	BrainSpLMD|3024	OMIM|142709
CENPK	CENPK	1.9210E+00	0	Unclassified	BrainSpLMD|64105	OMIM|611502
ESCO2	ESCO2	1.8703E+00	0	Unclassified		OMIM|609353;HPO|157570|Abnormality of cardiovascular system morphology, Abnormality of the metacarpal bones, Absent earlobe, Absent radius, Accessory spleen, Ankle contracture, Aortic valve stenosis, Aplasia of the ulna, Aplasia/Hypoplasia of the thumb, Atrial septal defect, Autosomal recessive inheritance, Bicornuate uterus, Biliary tract abnormality, Blue sclerae, Bowing of the long bones, Brachycephaly, Brachydactyly, Cafe-au-lait spot, Cataract, Cleft eyelid, Cleft palate, Cleft upper lip, Clinodactyly, Clinodactyly of the 5th finger, Clitoral hypertrophy, Complete duplication of thumb phalanx, Cranial nerve paralysis, Craniosynostosis, Cryptorchidism, Cystic hygroma, Downslanted palpebral fissures, Elbow flexion contracture, Enlarged labia minora, External ear malformation, Fair hair, Frontal encephalocele, Global developmental delay, Hand oligodactyly, High palate, Hip contracture, Horseshoe kidney, Hydrocephalus, Hypertelorism, Hypoplasia of the radius, Hypospadias, Intellectual disability, Intrauterine growth retardation, Knee flexion contracture, Long penis, Low-set ears, Malar flattening, Mesomelic arm shortening, Microcephaly, Micrognathia, Microphthalmia, Midface capillary hemangioma, Narrow naris, Opacification of the corneal stroma, Patent ductus arteriosus, Phocomelia, Polycystic kidney dysplasia, Polyhydramnios, Posteriorly rotated ears, Postnatal growth retardation, Premature birth, Premature separation of centromeric heterochromatin, Proptosis, Proximal placement of thumb, Radial deviation of finger, Radioulnar synostosis, Seizures, Severe intrauterine growth retardation, Shallow orbits, Short neck, Short stature, Short thumb, Sparse hair, Syndactyly, Talipes equinovalgus, Tetraphocomelia, Underdeveloped nasal alae, Underdeveloped supraorbital ridges, Ventricular septal defect, Wide nasal bridge, Wormian bones, Wrist flexion contracture
NDC80	NDC80	1.8370E+00	0	Cell cycle control protein	BrainSpLMD|10403;Eurexp|euxassay_006923|embryo	OMIM|607272
RPL21P28	RPL21P28	1.8244E+00	0			
MCM3	MCM3	1.8236E+00	0	DNA binding protein	BrainSpLMD|4172;Eurexp|euxassay_001694|marginal layer, ventricular layer	OMIM|602693
MKI67	MKI67	1.7883E+00	0	Cell cycle control protein	BrainSpLMD|4288	OMIM|176741
UHRF1	UHRF1	1.7612E+00	0	DNA binding protein	BrainSpLMD|29128	OMIM|607990
ATAD2	ATAD2	1.7534E+00	0	ATPase	BrainSpLMD|29028;Eurexp|euxassay_012771|ventricular layer	OMIM|611941
FANCD2	FANCD2	1.7460E+00	0	Cell cycle control protein	BrainSpLMD|2177	OMIM|613984;COSMIC||AML, leukaemia;HPO|2177|Abnormal heart morphology, Abnormality of chromosome stability, Abnormality of skin pigmentation, Absent radius, Absent thumb, Almond-shaped palpebral fissure, Anemia, Anemic pallor, Aplasia/Hypoplasia of the radius, Autosomal recessive inheritance, Bruising susceptibility, Cafe-au-lait spot, Chromosomal breakage induced by crosslinking agents, Complete duplication of thumb phalanx, Cryptorchidism, Deficient excision of UV-induced pyrimidine dimers in DNA, Duplicated collecting system, Ectopic kidney, Esophageal atresia, Global developmental delay, Hearing impairment, Horseshoe kidney, Hypergonadotropic hypogonadism, Hypopigmented skin patches, Intellectual disability, Irregular hyperpigmentation, Leukemia, Leukopenia, Microcephaly, Microphthalmia, Neutropenia, Pancytopenia, Prolonged G2 phase of cell cycle, Pyridoxine-responsive sideroblastic anemia, Renal agenesis, Reticulocytopenia, Scoliosis, Short palpebral fissure, Short stature, Short thumb, Small for gestational age, Strabismus, Thrombocytopenia, Tracheoesophageal fistula
BIRC5	BIRC5	1.7266E+00	0	Adapter molecule	BrainSpLMD|332	OMIM|603352
HMGN2P5	HMGN2P5	1.7245E+00	0			
SKA3	SKA3	1.7142E+00	0	Unclassified	BrainSpLMD|221150;Eurexp|euxassay_011780|brain, choroid invagination, left lung, mantle layer, right lung, ventricle, vertebral axis muscle system	
FANCI	FANCI	1.6577E+00	0	Unclassified	BrainSpLMD|55215	OMIM|611360;HPO|55215|Abnormality of chromosome stability, Almond-shaped palpebral fissure, Aplasia/Hypoplasia of the radius, Autosomal recessive inheritance, Esophageal atresia, Global developmental delay, Hypopigmented skin patches, Intellectual disability, Irregular hyperpigmentation, Leukopenia, Microcephaly, Pyridoxine-responsive sideroblastic anemia, Scoliosis, Short palpebral fissure, Short stature, Thrombocytopenia, Tracheoesophageal fistula
NUSAP1	NUSAP1	1.6466E+00	0	Cell cycle control protein	BrainSpLMD|51203	OMIM|612818
HELLS	HELLS	1.6435E+00	0	DNA binding protein	BrainSpLMD|3070	OMIM|603946;HPO|3070|Abnormality of chromosome stability, Abnormality of neutrophils, Anemia, Autosomal recessive inheritance, Cellular immunodeficiency, Communicating hydrocephalus, Congenital onset, Decreased antibody level in blood, Depressed nasal bridge, Epicanthus, Global developmental delay, Hypertelorism, Intellectual disability, Lymphopenia, Macrocephaly, Malabsorption, Micrognathia, Recurrent infections, Recurrent respiratory infections, Short stature
UBE2T	UBE2T	1.6395E+00	0	Ubiquitin proteasome system protein	BrainSpLMD|29089;Eurexp|euxassay_004872|olfactory, respiratory, submandibular gland primordium, testis, thymus primordium, ventricular layer, vibrissa	OMIM|610538;HPO|29089|Abnormality of chromosome stability, Almond-shaped palpebral fissure, Anemia, Aplasia/Hypoplasia of the radius, Autosomal recessive inheritance, Bone marrow hypocellularity, Duplication of thumb phalanx, Global developmental delay, Hypopigmented skin patches, Intellectual disability, Irregular hyperpigmentation, Leukopenia, Microcephaly, Pancytopenia, Pyridoxine-responsive sideroblastic anemia, Scoliosis, Short palpebral fissure, Short stature, Short thumb, Thrombocytopenia
NCAPG	NCAPG	1.6374E+00	0	DNA binding protein	BrainSpLMD|64151;Eurexp|euxassay_013748|epithelium, incisor, left lung, liver, metanephros, molar, olfactory, right lung, submandibular gland primordium, thymus primordium, ventricular layer, vibrissa, vomeronasal organ	OMIM|606280
HIST1H1D	HIST1H1D	1.6176E+00	0	DNA binding protein	BrainSpLMD|3007;Eurexp|euxassay_000515|marginal layer, ventricular layer	OMIM|142210
RRM1	RRM1	1.6115E+00	0	Cell cycle control protein	BrainSpLMD|6240;Eurexp|euxassay_018692|cortex, incisor, lobe, lung, mandible, marginal layer, mesenchyme, molar, neural retina, olfactory, submandibular gland primordium, thymus primordium, ventricular layer, vertebral axis muscle system, vibrissa	OMIM|180410
CKAP2L	CKAP2L	1.6013E+00	0	Unclassified	BrainSpLMD|150468;Eurexp|euxassay_002011|thymus primordium, ventricular layer	OMIM|616174;HPO|150468|2-4 toe syndactyly, Aphasia, Autosomal recessive inheritance, Bilateral single transverse palmar creases, Broad forehead, Cerebellar atrophy, Clinodactyly of the 5th finger, Cryptorchidism, Decreased body weight, Delayed skeletal maturation, Dysphasia, Dystonia, Echolalia, Finger syndactyly, Frontal bossing, Frontal hirsutism, Global developmental delay, Intellectual disability, Intrauterine growth retardation, Low hanging columella, Microcephaly, Microdontia, Mutism, Optic atrophy, Postnatal growth retardation, Prominent forehead, Prominent nasal bridge, Proptosis, Seizures, Severe short stature, Short philtrum, Single transverse palmar crease, Specific learning disability, Thin vermilion border, Underdeveloped nasal alae, Ventricular septal defect, Visual impairment, Wide nasal bridge, Wide nose
HMGN2	HMGN2	1.5724E+00	0	Transcription regulatory protein	BrainSpLMD|3151;Eurexp|euxassay_007442|embryo;BrainSpMouseDev|15106	OMIM|163910
BRCA1	BRCA1	1.5634E+00	0	Transcription regulatory protein	BrainSpLMD|672;Eurexp|euxassay_019531|incisor, liver, lung, marginal layer, metanephros, molar, olfactory, pancreas, submandibular gland primordium, testis, thymus primordium, thyroid, ventricular layer, vibrissa, vomeronasal organ;BrainSpMouseDev|11975	OMIM|113705;COSMIC||ovarian, breast, ovarian;HPO|672|Abdominal distention, Abdominal pain, Abnormality of the fallopian tube, Autosomal dominant inheritance, Breast carcinoma, Constipation, Heterogeneous, Nausea and vomiting, Neoplasm, Ovarian neoplasm, Peritonitis, Primary peritoneal carcinoma
CDK1	CDK1	1.5536E+00	0	Serine/threonine kinase	BrainSpLMD|983	OMIM|116940
HES6	HES6	1.5437E+00	0	Transcription regulatory protein	BrainSpLMD|55502;Eurexp|euxassay_018314|head mesenchyme, marginal layer, mesenchyme, molar, neural retina, olfactory, respiratory, retina, skeletal muscle, thymus primordium, trachea, ventricular layer, vertebral axis muscle system;BrainSpMouseDev|35214	OMIM|610331
CENPU	CENPU	1.5419E+00	0	Unclassified	BrainSpLMD|79682	OMIM|611511
WDR76	WDR76	1.5350E+00	0	Unclassified	BrainSpLMD|79968	
CASC5	CASC5	1.5108E+00	0			
HMGB2	HMGB2	1.5101E+00	0	Transcription regulatory protein	BrainSpLMD|3148;Eurexp|euxassay_019251|incisor, lobe, lung, marginal layer, metanephros, molar, neural retina, oesophagus, pancreas, pituitary, submandibular gland primordium, thymus primordium, thyroid, trachea, turbinate bones, valve, ventricle, ventricular layer, vertebral axis muscle system	OMIM|163906
HIST1H1C	HIST1H1C	1.5052E+00	0	DNA binding protein	BrainSpLMD|3006;Eurexp|euxassay_015954|ventricular layer	OMIM|142710
TYMS	TYMS	1.4896E+00	0	Enzyme: Ligase	BrainSpLMD|7298;Eurexp|euxassay_008886|cardiovascular system, cavities and their linings, gland, integumental system, limb, marginal layer, mesenchyme, sensory organ, tail, ventricular layer, vertebral axis muscle system, visceral organ	OMIM|188350
HMGN2P3	HMGN2P3	1.4861E+00	0			
TOP2A	TOP2A	1.4279E+00	0	Enzyme: Topoisomerase	BrainSpLMD|7153	OMIM|126430;HPO|7153|Elevated urinary catecholamines, Neoplasm of the nervous system
SMC2	SMC2	1.4161E+00	0	Unclassified	BrainSpLMD|10592;Eurexp|euxassay_011062|cortex, dorsal grey horn, incisor, lobe, lung, marginal layer, molar, orbito-sphenoid, submandibular gland primordium, thymus primordium, turbinate bones, ventral grey horn, ventricular layer, vibrissa	OMIM|605576
SMC4	SMC4	1.4096E+00	0	Structural protein	BrainSpLMD|10051;Eurexp|euxassay_017379|incisor, liver, lung, metanephros, molar, neural retina, olfactory, submandibular gland primordium, thymus primordium, ventricular layer, vibrissa, vomeronasal organ	OMIM|605575
PBK	PBK	1.3952E+00	0	Serine/threonine kinase	BrainSpLMD|55872;Eurexp|euxassay_018747|adrenal gland, cervical, cervico-thoracic, incisor, liver, mandible, marginal layer, maxilla, metanephros, molar, naris, neural retina, olfactory, pancreas, sublingual gland primordium, thoracic, thymus primordium, thyroid, ventral grey horn, ventricular layer, vertebral axis muscle system, vibrissa, vomeronasal organ	OMIM|611210
PRC1	PRC1	1.3919E+00	0	Cell cycle control protein	BrainSpLMD|9055	OMIM|603484
TFAP2C	TFAP2C	1.3911E+00	0	Transcription factor	BrainSpLMD|7022;BrainSpMouseDev|21181	OMIM|601602
KNTC1	KNTC1	1.3553E+00	0	Cell cycle control protein	BrainSpLMD|9735;Eurexp|euxassay_011295|ventricular layer	OMIM|607363
CENPF	CENPF	1.3436E+00	0	Cell cycle control protein	BrainSpLMD|1063	OMIM|600236
CENPO	CENPO	1.2923E+00	0	Unclassified	BrainSpLMD|79172;Eurexp|euxassay_000072|Meckel's cartilage, basal plate, chondrocranium, cortex, dorsal root ganglion, facial VII, glossopharyngeal IX, incisor, lobe, lung, molar, olfactory, submandibular gland primordium, testis, thymus primordium, trigeminal V, ventricular layer, vestibulocochlear VIII, vibrissa	OMIM|611504
TPX2	TPX2	1.2818E+00	0	Cell cycle control protein	BrainSpLMD|22974	OMIM|605917
MIS18BP1	MIS18BP1	1.2382E+00	0	Transcription regulatory protein	BrainSpLMD|55320;Eurexp|euxassay_004198|ventricular layer	
SGOL1	SGOL1	1.2272E+00	0			
TMPO	TMPO	1.1884E+00	0	Peptide hormone	BrainSpLMD|7112	OMIM|188380;HPO|7112|Autosomal dominant inheritance, Dilated cardiomyopathy, Reduced systolic function
HIST1H3B	HIST1H3B	1.1447E+00	0	DNA binding protein	BrainSpLMD|8358	OMIM|602819;COSMIC||glioma
PTTG1	PTTG1	1.0308E+00	0	Transcription regulatory protein	BrainSpLMD|9232	OMIM|604147
H2AFZ	H2AFZ	9.7939E-01	0	DNA binding protein	BrainSpLMD|3015	OMIM|142763
HMGN2P41	HMGN2P41	7.6838E-01	0			
GLI3	GLI3	7.0067E-01	0	Transcription factor	BrainSpLMD|2737;Eurexp|euxassay_018378|axial skeleton, mesenchyme, phalanx, ventricular layer;BrainSpMouseDev|14410	OMIM|165240;HPO|2737|1-5 toe syndactyly, 3-4 finger syndactyly, Abnormal lung lobation, Abnormality of earlobe, Accelerated skeletal maturation, Anal atresia, Aplasia/Hypoplasia of the corpus callosum, Autosomal dominant inheritance, Bifid epiglottis, Broad hallux phalanx, Broad thumb, Cryptorchidism, Dandy-Walker malformation, Decreased circulating cortisol level, Decreased testicular size, Distal shortening of limbs, Distal urethral duplication, Dysplastic distal thumb phalanges with a central hole, Ectopic kidney, Esophageal atresia, Finger syndactyly, Frontal bossing, Growth hormone deficiency, High forehead, Hip dislocation, Holoprosencephaly, Hydronephrosis, Hydroureter, Hypertelorism, Hypoplasia of the epiglottis, Intellectual disability, severe, Intrauterine growth retardation, Laryngeal cleft, Macrocephaly, Mesoaxial foot polydactyly, Mesoaxial hand polydactyly, Micropenis, Nail dysplasia, Neonatal death, Panhypopituitarism, Postaxial foot polydactyly, Postaxial hand polydactyly, Preaxial foot polydactyly, Preaxial polydactyly, Precocious puberty, Preductal coarctation of the aorta, Prominent occiput, Radial head subluxation, Renal cyst, Renal dysplasia, Renal hypoplasia, Scaphocephaly, Seizures, Short nose, Short stature, Sloping forehead, Telecanthus, Thyroid dysgenesis, Toe syndactyly, Tracheoesophageal fistula, Trigonocephaly, Triphalangeal thumb, Variable expressivity, Ventricular septal defect, Wide nasal bridge
UBE2C	UBE2C	4.8107E-01	0	Ubiquitin proteasome system protein	BrainSpLMD|11065	OMIM|605574
CHAF1B	CHAF1B	2.5066E+00	1.11E-16	Chaperone	BrainSpLMD|8208;Eurexp|euxassay_005069|incisor, marginal layer, molar, submandibular gland primordium, thymus primordium, ventricular layer	OMIM|601245
CDK2	CDK2	1.6512E+00	1.11E-16	Cell cycle control protein	BrainSpLMD|1017	OMIM|116953
IQGAP3	IQGAP3	1.6319E+00	1.11E-16	GTPase activating protein	BrainSpLMD|128239	SFARI||Autism, 4 - Minimal evidence
GMNN	GMNN	1.1487E+00	1.11E-16	Cell cycle control protein	BrainSpLMD|51053;Eurexp|euxassay_013652|cortex, incisor, lobe, lung, molar, pancreas, submandibular gland primordium, testis, thymus primordium, thyroid, ventricular layer, vibrissa	OMIM|602842;HPO|51053|Abnormality of epiphysis morphology, Abnormality of the ribs, Anotia, Aplastic clavicles, Atresia of the external auditory canal, Autosomal dominant inheritance, Camptodactyly of finger, Clinodactyly of the 5th finger, Clitoral hypertrophy, Clitoral hypoplasia, Conductive hearing impairment, Craniosynostosis, Cryptorchidism, Delayed puberty, Delayed skeletal maturation, Depressed nasal ridge, Failure to thrive, Feeding difficulties, Growth hormone deficiency, High, narrow palate, Hip dysplasia, Hypoplasia of the maxilla, Hypoplastic labia majora, Hypoplastic labia minora, Intrauterine growth retardation, Joint hyperflexibility, Low-set ears, Mandibular aplasia, Microcephaly, Micrognathia, Microtia, third degree, Narrow mouth, Patellar aplasia, Posteriorly rotated ears, Recurrent respiratory infections, Respiratory distress, Respiratory failure, Retrognathia, Severe short stature, Short middle phalanx of finger, Slender long bone, Stenosis of the external auditory canal, Umbilical hernia
PAX6	PAX6	1.0153E+00	1.11E-16	Transcription factor	BrainSpLMD|5080;BrainSpMouseDev|18274	SFARI||Autism, No category;OMIM|607108;HPO|5080|Abnormal best corrected visual acuity test, Abnormality of movement, Abnormality of retinal pigmentation, Abnormality of the optic disc, Abnormality of the vagina, Abnormality of vision, Amblyopia, Aniridia, Aplasia/Hypoplasia of the iris, Aplasia/Hypoplasia of the macula, Ataxia, Autosomal dominant inheritance, Autosomal recessive inheritance, Cataract, Cerebellar hypoplasia, Chorioretinal coloboma, Congenital glaucoma, Congenital nystagmus, Contiguous gene syndrome, Corneal opacity, Cryptorchidism, Displacement of the external urethral meatus, EEG abnormality, Everted lower lip vermilion, Generalized hyperpigmentation, Glaucoma, Global developmental delay, Hearing abnormality, Hypoplasia of the corpus callosum, Hypoplasia of the fovea, Hypoplasia of the iris, Hypospadias, Intellectual disability, Keratitis, Mask-like facies, Microcephaly, Micrognathia, Motor delay, Muscular hypotonia, Nephroblastoma, Nystagmus, Opacification of the corneal stroma, Optic atrophy, Optic disc hypoplasia, Optic nerve aplasia, Optic nerve coloboma, Optic nerve hypoplasia, Peripheral vitreous opacities, Peters anomaly, Postural tremor, Presenile cataracts, Pseudopapilledema, Ptosis, Reduced visual acuity, Retinal detachment, Scanning speech, Short stature, Slurred speech, Somatic mutation, Strabismus, Streak ovary, Visual impairment, Visual loss
CENPE	CENPE	9.4928E-01	1.11E-16	DNA binding protein	BrainSpLMD|1062	OMIM|117143;HPO|1062|Abnormality of dental enamel, Absent earlobe, Autosomal recessive inheritance, Cachexia, Cerebellar hypoplasia, Clinodactyly of the 5th finger, Cognitive impairment, Cone-shaped epiphysis, Convex nasal ridge, Cortical gyral simplification, Craniosynostosis, Delayed skeletal maturation, Downslanted palpebral fissures, Glaucoma, Hip dysplasia, Intellectual disability, Intrauterine growth retardation, Joint hyperflexibility, Metaphyseal sclerosis, Microcephaly, Micrognathia, Mild global developmental delay, Narrow face, Partial agenesis of the corpus callosum, Prematurely aged appearance, Prominent nose, Reduced number of teeth, Round face, Sandal gap, Seizures, Short foot, Short stature, Sloping forehead, Small hand, Sparse scalp hair
DLEU2	DLEU2	9.4499E-01	1.11E-16	Unclassified	BrainSpLMD|8847	OMIM|605766
BTG3	BTG3	8.5822E-01	1.11E-16	Cell cycle control protein	BrainSpLMD|10950	OMIM|605674
HMGB1	HMGB1	7.5393E-01	1.11E-16	DNA binding protein	BrainSpMouseDev|15064	OMIM|163905
TMEM158	TMEM158	1.1499E+00	2.22E-16	Unclassified	BrainSpLMD|25907	
EXO1	EXO1	2.1938E+00	3.33E-16	DNA exonuclease	BrainSpLMD|9156;Eurexp|euxassay_008408|anterior, bladder, cornea, epithelium, external, footplate, handplate, incisor, left lung, liver, mantle layer, marginal layer, metanephros, midgut, molar, nasal septum, naso-lacrimal duct, olfactory, pancreas, rest of mesenchyme, retina, right lung, skeletal muscle, stomach, submandibular gland primordium, thymus primordium, thyroid, trachea, urethra, ventricular layer, vertebral axis muscle system, vibrissa, vomeronasal organ	OMIM|606063
HIST1H3C	HIST1H3C	5.9860E-01	3.33E-16	DNA binding protein	BrainSpLMD|8352	OMIM|602812
NCAPG2	NCAPG2	1.6633E+00	4.44E-16	Unclassified	BrainSpLMD|54892;Eurexp|euxassay_002384|axial muscle, epithelium, lobe, olfactory, ventricular layer	OMIM|608532
DUT	DUT	1.6024E+00	4.44E-16	Enzyme: Hydrolase	BrainSpLMD|1854	OMIM|601266
HIST1H2BK	HIST1H2BK	1.0619E+00	4.44E-16	DNA binding protein	BrainSpLMD|85236	OMIM|615045
ANP32E	ANP32E	9.9988E-01	4.44E-16	Unclassified	BrainSpLMD|81611	OMIM|609611
CKAP2	CKAP2	8.9480E-01	6.66E-16	Cytoskeletal associated protein	BrainSpLMD|26586;Eurexp|euxassay_001740|thymus primordium, ventricular layer	OMIM|611569
BRCA2	BRCA2	1.4555E+00	9.99E-16	Transcription regulatory protein	BrainSpLMD|675;Eurexp|euxassay_019615|ventricular layer	SFARI||Autism, 4 - Minimal evidence;OMIM|600185;COSMIC||breast, ovarian, pancreatic, breast, ovarian, pancreatic, leukaemia  (FANCB, FANCD1);HPO|675|Abdominal pain, Abnormality of chromosome stability, Abnormality of the fallopian tube, Almond-shaped palpebral fissure, Aplasia/Hypoplasia of the radius, Autosomal dominant inheritance, Autosomal recessive inheritance, Bone marrow hypocellularity, Breast carcinoma, Chromosomal breakage induced by crosslinking agents, Esophageal atresia, Global developmental delay, Heterogeneous, Hypopigmented skin patches, Intellectual disability, Irregular hyperpigmentation, Leukopenia, Microcephaly, Nephroblastoma, Ovarian neoplasm, Primary peritoneal carcinoma, Pyridoxine-responsive sideroblastic anemia, Scoliosis, Short palpebral fissure, Short stature, Somatic mutation, Thrombocytopenia, Tracheoesophageal fistula
KIF2C	KIF2C	1.7256E+00	1.11E-15	Motor protein	BrainSpLMD|11004;Eurexp|euxassay_003601|4th ventricle, bladder, forebrain, hindbrain, hindlimb, incisor, limb, liver, lung, metanephros, midbrain, midgut, molar, oesophagus, olfactory, orbito-sphenoid, pancreas, penis, pharyngo-tympanic tube, respiratory, retina, spinal cord, submandibular gland primordium, testis, thymus primordium, thyroid, tongue, ventricular layer, vertebral axis muscle system, vibrissa	OMIM|604538
TK1	TK1	1.7130E+00	1.55E-15	Enzyme: Phosphotransferase	BrainSpLMD|7083;Eurexp|euxassay_001974|thymus primordium	OMIM|188300
AC120042.1	AC120042.1	1.1831E+00	1.67E-15			
NEUROG1	NEUROG1	2.4874E+00	2.00E-15	Transcription regulatory protein	BrainSpLMD|4762;Eurexp|euxassay_006581|olfactory, roof plate, ventricular layer;BrainSpMouseDev|17781	OMIM|601726
E2F2	E2F2	1.8710E+00	2.55E-15	Transcription factor	BrainSpLMD|1870;BrainSpMouseDev|88998	OMIM|600426
