id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
KCNJ6	KCNJ6	2.2872E+00	0	Inward rectifier channel	BrainSpLMD|3763;BrainSpMouseDev|16295	OMIM|600877;HPO|3763|Abnormality of eye movement, Abnormality of the forehead, Absence of subcutaneous fat, Autosomal dominant inheritance, Congenital generalized lipodystrophy, Decreased testicular size, Dimple chin, Dyspnea, Failure to thrive, Flexion contracture, Generalized lipodystrophy, Gingival overgrowth, High palate, High, narrow palate, Hyperreflexia, Hypertonia, Intellectual disability, profound, Intellectual disability, severe, Large eyes, Loss of facial adipose tissue, Mask-like facies, Microcephaly, Micrognathia, Narrow naris, Narrow nasal bridge, Open mouth, Opisthotonus, Polyhydramnios, Postnatal growth retardation, Premature skin wrinkling, Progeroid facial appearance, Prominent nasal tip, Proptosis, Recurrent pneumonia, Respiratory insufficiency, Scoliosis, Severe global developmental delay, Shallow orbits, Short philtrum, Spastic tetraparesis, Tented upper lip vermilion, Underdeveloped nasal alae, Upper airway obstruction
KCNQ5	KCNQ5	2.2730E+00	0	Voltage gated channel	BrainSpLMD|56479	OMIM|607357
SEMA3E	SEMA3E	2.2489E+00	0	Extracellular matrix protein	BrainSpLMD|9723;Eurexp|euxassay_002631|cochlea, lung, mantle layer, naris, olfactory, respiratory;BrainSpMouseDev|20112	OMIM|608166;HPO|9723|Abnormality of female internal genitalia, Abnormality of the aortic valve, Abnormality of the cardiac septa, Abnormality of the inner ear, Abnormality of the soft palate, Anophthalmia, Anosmia, Anterior hypopituitarism, Aplasia/Hypoplasia of the earlobes, Aplasia/Hypoplasia of the thymus, Atrial septal defect, Attention deficit hyperactivity disorder, Autism, Autosomal dominant inheritance, Autosomal recessive inheritance, Bifid scrotum, Choanal atresia, Chorioretinal coloboma, Cleft palate, Cleft upper lip, Coloboma, Cryptorchidism, Decreased testicular size, Delayed eruption of teeth, Delayed puberty, Depressed nasal bridge, Dilatation of the aortic arch, Dimple chin, Double outlet right ventricle, Downslanted palpebral fissures, Duodenal atresia, Dysphagia, Esophageal atresia, External ear malformation, Facial asymmetry, Facial palsy, Feeding difficulties, Gastroesophageal reflux, Gonadotropin deficiency, Gynecomastia, Hearing impairment, Horseshoe kidney, Hydronephrosis, Hypocalcemia, Hypogonadotrophic hypogonadism, Hypoplasia of penis, Hypothyroidism, Intellectual disability, Interrupted aortic arch, Iris coloboma, Labial hypoplasia, Low-set, posteriorly rotated ears, Lymphopenia, Malar flattening, Micropenis, Microphthalmia, Muscular hypotonia, Narrow face, Narrow mouth, Nystagmus, Obsessive-compulsive behavior, Optic atrophy, Overfolded helix, Parathyroid hypoplasia, Patent ductus arteriosus, Phenotypic variability, Polyhydramnios, Posterior choanal atresia, Postnatal growth retardation, Primary amenorrhea, Ptosis, Pulmonic stenosis, Sparse axillary hair, Sparse pubic hair, Sporadic, Square face, Strabismus, Tetralogy of Fallot, Umbilical hernia, Ventricular septal defect
KRT31	KRT31	2.2474E+00	0	Structural protein	BrainSpLMD|3881	OMIM|601077
CCDC144A	CCDC144A	2.1864E+00	0	Unclassified	BrainSpLMD|9720	
C8orf34	C8orf34	2.1563E+00	0	Unclassified	BrainSpLMD|116328	
ELMOD1	ELMOD1	2.0831E+00	0	Unclassified	BrainSpLMD|55531;Eurexp|euxassay_015979|mantle layer, ventral grey horn, vibrissa	OMIM|615456
SCG2	SCG2	2.0775E+00	0	Secreted polypeptide	BrainSpLMD|7857;Eurexp|euxassay_018265|adrenal gland, dorsal grey horn, mantle layer, marginal layer, olfactory, pancreas, pituitary, ventral grey horn;BrainSpMouseDev|20017	OMIM|118930
FGF14	FGF14	1.9478E+00	0	Growth factor	BrainSpLMD|2259;BrainSpMouseDev|13946	OMIM|601515;HPO|2259|Autosomal dominant inheritance, Dysmetric saccades, Head tremor, Heterogeneous, Impaired smooth pursuit, Intellectual disability, mild, Memory impairment, Sensory axonal neuropathy, Slow progression, Strabismus, Truncal ataxia
CCBE1	CCBE1	1.9467E+00	0	Calcium binding protein	BrainSpLMD|147372	OMIM|612753;HPO|147372|Atrial septal defect, Autosomal recessive inheritance, Bilateral single transverse palmar creases, Broad forehead, Camptodactyly, Conductive hearing impairment, Conical incisor, Coronal craniosynostosis, Cryptorchidism, Cutaneous finger syndactyly, Delayed eruption of teeth, Delayed skeletal maturation, Depressed nasal bridge, Ectopic kidney, Epicanthus, Erysipelas, Flat face, Gingival overgrowth, Glaucoma, Hirsutism, Horseshoe kidney, Hydronephrosis, Hyperactivity, Hypertelorism, Hypoalbuminemia, Hypoplastic iliac wing, Intellectual disability, Intestinal lymphangiectasia, Joint contracture of the hand, Low-set ears, Lymphedema, Malar flattening, Mild postnatal growth retardation, Narrow mouth, Narrow palate, Oligodontia, Pachygyria, Pectus excavatum, Pericardial effusion, Pericardial lymphangiectasia, Periorbital edema, Pleural effusion, Pleural lymphangiectasia, Protein-losing enteropathy, Rectal prolapse, Retrognathia, Scoliosis, Seizures, Sensorineural hearing impairment, Short foot, Short palm, Small hand, Smooth philtrum, Spina bifida occulta, Talipes equinovarus, Thyroid lymphangiectasia, Umbilical hernia, Ventricular septal defect, Vesicoureteral reflux, Wide nasal bridge
SATB2.AS1	SATB2.AS1	1.9384E+00	0			
PCDH10	PCDH10	1.9267E+00	0	Adhesion molecule	BrainSpLMD|57575;Eurexp|euxassay_016446|bladder, dorsal root ganglion, facial VII, glossopharyngeal IX, mandible, mantle layer, maxilla, rib, trigeminal V, ventral grey horn;BrainSpMouseDev|18292	SFARI||Autism, 4 - Minimal evidence;OMIM|608286
LDB2	LDB2	1.9232E+00	0	Transcription regulatory protein	BrainSpLMD|9079;BrainSpMouseDev|16597	OMIM|603450
CNTN3	CNTN3	1.8897E+00	0	Immunoglobulin	Eurexp|euxassay_009023|mantle layer, marginal layer, ventral grey horn;BrainSpMouseDev|18254	SFARI||Autism, No category;OMIM|601325
LINC00643	LINC00643	1.8865E+00	0			
ITPR1	ITPR1	1.8258E+00	0	Intracellular ligand gated channel	BrainSpLMD|3708;Eurexp|euxassay_006317|choroid invagination, choroid plexus, roof plate;BrainSpMouseDev|16211	SFARI||Autism, 4 - Minimal evidence;OMIM|147265;HPO|3708|Abnormality of movement, Aniridia, Ataxia, Autosomal recessive inheritance, Cerebellar hypoplasia, Global developmental delay, Hypoplasia of the iris, Intellectual disability, Mask-like facies, Motor delay, Muscular hypotonia, Nystagmus, Postural tremor, Scanning speech, Slurred speech, Visual impairment
ADCY2	ADCY2	1.8126E+00	0	Adenylate cyclase	BrainSpLMD|108;BrainSpMouseDev|84170	OMIM|103071
SLCO3A1	SLCO3A1	1.8050E+00	0	Membrane transport protein	BrainSpLMD|28232;Eurexp|euxassay_000780|cervical, cervico-thoracic, dorsal root ganglion, thoracic, vagus X	OMIM|612435
CTD.2636A23.2	CTD.2636A23.2	1.7931E+00	0			
MPPED1	MPPED1	1.7756E+00	0	Enzyme: Esterase	Eurexp|euxassay_009802|incisor, mantle layer, marginal layer, molar;BrainSpMouseDev|85966	OMIM|602112
SLITRK5	SLITRK5	1.7616E+00	0	Integral membrane protein	BrainSpLMD|26050	SFARI||Autism, No category;OMIM|609680
SLC35F2	SLC35F2	1.7477E+00	0	Membrane transport protein	BrainSpLMD|54733;Eurexp|euxassay_003909|genital tubercle, incisor, lateral wall, lung, mantle layer, metanephros, midgut, molar, naris, olfactory lobe, palatal shelf, pancreas, rectum, respiratory, submandibular gland primordium, thymus primordium, turbinate bones	
LMO4	LMO4	1.7281E+00	0	Transcription regulatory protein	BrainSpLMD|8543;Eurexp|euxassay_004815|mantle layer, marginal layer, naris, submandibular gland primordium, vibrissa;BrainSpMouseDev|16681	OMIM|603129
RALYL	RALYL	1.7264E+00	0	RNA binding protein	BrainSpLMD|138046;Eurexp|euxassay_006099|brain, spinal cord, trigeminal V	OMIM|614648
NKAIN2	NKAIN2	1.6689E+00	0	Integral membrane protein	BrainSpLMD|154215	OMIM|609758
SLC8A1	SLC8A1	1.6354E+00	0	Membrane transport protein	BrainSpLMD|6546;Eurexp|euxassay_018859|atrium, brain, olfactory, respiratory, spinal cord, ventricle	OMIM|182305
MB21D2	MB21D2	1.6251E+00	0	Unclassified	BrainSpLMD|151963	COSMIC||lung cancer
CSRP2	CSRP2	1.6031E+00	0	Adapter molecule	BrainSpLMD|1466;Eurexp|euxassay_016538|aorta, bladder, dorsal grey horn, hindgut, intermediate grey horn, mantle layer, midgut, neural retina, orbito-sphenoid, pancreas, skeletal muscle, stomach, temporal bone, turbinate, vault of skull	OMIM|601871
GNAL	GNAL	1.5705E+00	0	G protein	BrainSpLMD|2774;Eurexp|euxassay_009060|dorsal root ganglion, mantle layer, trigeminal V	OMIM|139312;HPO|2774|Autosomal dominant inheritance, Laryngeal dystonia, Limb dystonia, Lingual dystonia, Torticollis
FGF12	FGF12	1.5689E+00	0	Growth factor	BrainSpLMD|2257;BrainSpMouseDev|13944	OMIM|601513;HPO|2257|Absent speech, Autosomal dominant inheritance, Cerebellar atrophy, Chronic constipation, Developmental regression, Epileptic encephalopathy, Feeding difficulties, Hypsarrhythmia, Inability to walk, Limb ataxia, Multifocal epileptiform discharges, Muscular hypotonia of the trunk, Poor speech, Status epilepticus, Variable expressivity
GAREM	GAREM	1.5669E+00	0			
PPP1R14C	PPP1R14C	1.5635E+00	0	Regulatory/other subunit	BrainSpLMD|81706	OMIM|613242
HIVEP2	HIVEP2	1.5453E+00	0	DNA binding protein	BrainSpLMD|3097;Eurexp|euxassay_008979|marginal layer, mesenchyme;BrainSpMouseDev|15048	OMIM|143054;HPO|3097|Abnormal facial shape, Anxiety, Autistic behavior, Autosomal dominant inheritance, Constipation, Feeding difficulties, Gastroesophageal reflux, Generalized hypotonia, Global developmental delay, Hyperactivity, Impulsivity, Infantile onset, Intellectual disability, Narrow mouth, Prominent nasal bridge, Tapered finger, Wide nasal bridge
SYT4	SYT4	1.5382E+00	0	Calcium binding protein	BrainSpLMD|6860	OMIM|600103
RCAN1	RCAN1	1.5017E+00	0	Unclassified	BrainSpLMD|1827	OMIM|602917
ARPP21	ARPP21	1.4933E+00	0		BrainSpLMD|10777;Eurexp|euxassay_008422|brain, diaphragm, dorsal grey horn, dorsal root ganglion, facial VII, footplate, glossopharyngeal IX, handplate, head mesenchyme, lip, mantle layer, marginal layer, mesenchyme, olfactory, paraxial mesenchyme, rest of mesenchyme, skeletal muscle, spinal cord, tail, thymus primordium, tongue, trigeminal V, vagus X, vertebral axis muscle system, vestibulocochlear VIII	OMIM|605488
TSHZ3	TSHZ3	1.4928E+00	0	DNA binding protein	BrainSpLMD|57616;Eurexp|euxassay_005648|dorsal root ganglion	SFARI||Autism, 4 - Minimal evidence;OMIM|614119
SPOCK1	SPOCK1	1.4825E+00	0	Extracellular matrix protein	BrainSpLMD|6695;Eurexp|euxassay_008541|cervical, cervico-thoracic, diencephalon, dorsal root ganglion, facial VII, glossopharyngeal IX, hindbrain, incisor, mantle layer, midbrain, molar, neural retina, olfactory, spinal cord, thoracic, thymus primordium, trigeminal V, vagus X, vestibulocochlear VIII, vibrissa, vomeronasal organ	OMIM|602264
CXXC4	CXXC4	1.4784E+00	0	Unclassified	BrainSpLMD|80319;Eurexp|euxassay_008607|bladder, brain, cervical, cervico-thoracic, diaphragm, dorsal root ganglion, epithelium, facial VII, footplate, glossopharyngeal IX, handplate, head mesenchyme, incisor, larynx, medullary stroma, mesenchyme, midgut, molar, naris, neural retina, oesophagus, olfactory, pancreas, pelvic girdle, skeletal muscle, spinal cord, stomach, thoracic, thymus primordium, thyroid, trachea, trigeminal V, trunk mesenchyme, vagus X, vestibulocochlear VIII, vibrissa;BrainSpMouseDev|106413	OMIM|611645
CSMD1	CSMD1	1.4783E+00	0	Integral membrane protein	BrainSpLMD|64478	SFARI||Autism, No category;OMIM|608397
RIMBP2	RIMBP2	1.4748E+00	0	Unclassified	BrainSpLMD|23504	OMIM|611602
CNTN4	CNTN4	1.4710E+00	0	Adhesion molecule	BrainSpLMD|152330	SFARI||Autism, 2 - Strong candidate;OMIM|607280;HPO|152330|Atrioventricular canal defect, Brachycephaly, Cleft palate, Cognitive impairment, Cryptorchidism, Downturned corners of mouth, Epicanthus, Hearing impairment, High palate, Hypertelorism, Intrauterine growth retardation, Long philtrum, Low-set, posteriorly rotated ears, Microcephaly, Micrognathia, Muscular hypotonia, Postaxial hand polydactyly, Ptosis, Short stature, Telecanthus
FAT4	FAT4	1.4558E+00	0	Adhesion molecule	BrainSpLMD|79633	OMIM|612411;COSMIC||lymphoma, pancreatic, head and neck, melanoma, hepatocellular carcinoma, Hennekam lymphangiectasia-lymphedema syndrome 2, Van Maldergem syndrome 2;HPO|79633|Atresia of the external auditory canal, Autosomal recessive inheritance, Bifid scrotum, Blepharophimosis, Clinodactyly, Conductive hearing impairment, Congenital onset, Cryptorchidism, Cutaneous finger syndactyly, Dental malocclusion, Downturned corners of mouth, Epicanthus, Feeding difficulties, Generalized hypotonia, Growth delay, High palate, Hypertelorism, Hypoplasia of the corpus callosum, Hypoplasia of the maxilla, Hypospadias, Intellectual disability, Irregular dentition, Joint laxity, Malar flattening, Micrognathia, Micropenis, Microtia, Midface retrusion, Narrow chest, Narrow forehead, Osteopenia, Ptosis, Renal hypoplasia, Sacral dimple, Scoliosis, Sensorineural hearing impairment, Short 4th metacarpal, Short clavicles, Short fourth metatarsal, Short palpebral fissure, Skeletal dysplasia, Talipes equinovarus, Tented upper lip vermilion, Tracheomalacia, Wide anterior fontanel, Wide cranial sutures, Wide nasal bridge
RPRM	RPRM	1.4483E+00	0	Cell cycle control protein	BrainSpLMD|56475;Eurexp|euxassay_009961|cortex, dorsal root ganglion, facial VII, footplate, glossopharyngeal IX, handplate, mantle layer, marginal layer, metanephros, neural retina, olfactory, penis, trigeminal V, vagus X, vestibulocochlear VIII, vomeronasal organ;BrainSpMouseDev|43717	OMIM|612171
LPHN3	LPHN3	1.4421E+00	0			
LIMCH1	LIMCH1	1.4348E+00	0	Unclassified	BrainSpLMD|22998	OMIM|617750
FAM49A	FAM49A	1.4155E+00	0	Unclassified	BrainSpLMD|81553;Eurexp|euxassay_007357|mantle layer	
DISP2	DISP2	1.4078E+00	0	Integral membrane protein	BrainSpLMD|85455;Eurexp|euxassay_009571|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, medulla, neural retina, spinal cord, thoracic, tongue, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|607503
SATB2	SATB2	1.4055E+00	0	Transcription regulatory protein	BrainSpLMD|23314;Eurexp|euxassay_018949|axial skeleton, clavicle, femur, fibula, humerus, intermediate grey horn, laryngeal, larynx, mandible, mantle layer, maxilla, mesenchyme, orbito-sphenoid, palatal shelf, pelvic girdle, rib, scapula, shoulder, tibia;BrainSpMouseDev|84457	SFARI||Autism, 4 - Minimal evidence;OMIM|608148;HPO|23314|Aggressive behavior, Arachnodactyly, Autosomal dominant inheritance, Broad-based gait, Bulbous nose, Camptodactyly, Cleft palate, Conical tooth, Delayed speech and language development, Dental crowding, Downslanted palpebral fissures, Feeding difficulties, Fine hair, Frontal bossing, Global developmental delay, Happy demeanor, High forehead, High palate, Hyperactivity, Inguinal hernia, Intellectual disability, Intellectual disability, severe, Long face, Long nose, Low-set ears, Malar flattening, Microcephaly, Micrognathia, Midface retrusion, Muscular hypotonia, Nail dysplasia, Narrow mouth, Narrow nose, Oligodontia, Prominent nasal bridge, Seizures, Short stature, Smooth philtrum, Sparse hair, Talipes equinovarus, Thin skin, Thin vermilion border
ADRA2A	ADRA2A	1.4003E+00	0	G protein coupled receptor	BrainSpLMD|150;Eurexp|euxassay_010849|basisphenoid bone, mantle layer, marginal layer, naris, nasal capsule, olfactory, ventral grey horn;BrainSpMouseDev|11338	OMIM|104210
DOCK9	DOCK9	1.3902E+00	0	Guanine nucleotide exchange factor	BrainSpLMD|23348	OMIM|607325
GRIN2B	GRIN2B	1.3786E+00	0	Extracellular ligand gated channel	BrainSpLMD|2904;BrainSpMouseDev|14588	SFARI||Autism, 1 - High confidence;OMIM|138252;HPO|2904|Abnormality of skin morphology, Absent speech, Autosomal dominant inheritance, Behavioral abnormality, Developmental regression, EEG abnormality, Epileptic encephalopathy, Generalized hypotonia, Global developmental delay, Hypsarrhythmia, Infantile spasms, Intellectual disability, Myoclonus, Seizures, Variable expressivity
CACNA2D1	CACNA2D1	1.3548E+00	0	Voltage gated channel	BrainSpLMD|781;Eurexp|euxassay_006438|dorsal grey horn, dorsal root ganglion, glossopharyngeal IX, mantle layer, marginal layer, pituitary, skeletal muscle, trigeminal V, ventral grey horn, vertebral axis muscle system;BrainSpMouseDev|12078	OMIM|114204;HPO|781|Atrial fibrillation, Bradycardia, Palpitations, Shortened QT interval
DAB1	DAB1	1.3477E+00	0	Adapter molecule	BrainSpLMD|1600;Eurexp|euxassay_017879|basal columns, footplate, lip, mantle layer, maxilla, mesenchyme, naris, ventricular layer;BrainSpMouseDev|12911	SFARI||Autism, 5 - Hypothesized but untested;OMIM|603448;HPO|1600|Ataxia, Autosomal dominant inheritance, Dysarthria, Frequent falls, Slow progression, Unsteady gait
RNF152	RNF152	1.3471E+00	0	Ubiquitin proteasome system protein	BrainSpLMD|220441	OMIM|616512
DUSP4	DUSP4	1.3321E+00	0	Dual specificity phosphatase	BrainSpLMD|1846;Eurexp|euxassay_008070|brain, olfactory, spinal cord	OMIM|602747
SCUBE1	SCUBE1	1.3237E+00	0	Secreted polypeptide	BrainSpLMD|80274;BrainSpMouseDev|41281	OMIM|611746
ATP8A2	ATP8A2	1.3164E+00	0	ATPase	BrainSpLMD|51761;Eurexp|euxassay_009705|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, neural retina, olfactory, spinal cord, thoracic, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|605870;HPO|51761|Ataxia, Autosomal recessive inheritance, Cerebellar atrophy, Cerebral atrophy, Cerebral palsy, Congenital onset, Corpus callosum atrophy, Dysarthria, Gait disturbance, Hyperreflexia, Inability to walk, Intellectual disability, Muscular hypotonia, Seizures, Short stature, Skeletal muscle atrophy, Strabismus, Truncal ataxia
LMO3	LMO3	1.3092E+00	0	Transcription regulatory protein	BrainSpLMD|55885;Eurexp|euxassay_016491|intermediate grey horn, mantle layer, ventral grey horn;BrainSpMouseDev|73751	OMIM|180386
DYNC1I1	DYNC1I1	1.3063E+00	0	Motor protein	BrainSpLMD|1780;Eurexp|euxassay_006183|adrenal gland, cortex, diaphragm, dorsal root ganglion, facial VII, footplate, glossopharyngeal IX, handplate, mantle layer, marginal layer, ovary, paraxial mesenchyme, rest of mesenchyme, skeletal muscle, tegmentum, trigeminal V, vagus X, vertebral axis muscle system, vestibulocochlear VIII	OMIM|603772
GAP43	GAP43	1.2961E+00	0	Growth factor	BrainSpLMD|2596;Eurexp|euxassay_002973|cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, hindgut, midgut, nasal capsule, olfactory, rectum, stomach, thoracic, trigeminal V, vagus X, vestibulocochlear VIII;BrainSpMouseDev|14208	SFARI||Autism, 5 - Hypothesized but untested;OMIM|162060
GLRA2	GLRA2	1.2898E+00	0	Extracellular ligand gated channel	BrainSpLMD|2742;Eurexp|euxassay_006123|brain, spinal cord;BrainSpMouseDev|88304	SFARI||Autism, 5 - Hypothesized but untested;OMIM|305990
STMN2	STMN2	1.2793E+00	0	Cytoskeletal associated protein	BrainSpLMD|11075;Eurexp|euxassay_009268|cervical, cervico-thoracic, dorsal root ganglion, facial VII, footplate, forebrain, glossopharyngeal IX, handplate, hindbrain, hindgut, incisor, lip, midbrain, midgut, neural retina, oesophagus, olfactory, spinal cord, stomach, thoracic, thymus primordium, tongue, trigeminal V, vestibulocochlear VIII, vibrissa, visceral, vomeronasal organ	OMIM|600621
NCDN	NCDN	1.2770E+00	0	Unclassified	BrainSpLMD|23154;Eurexp|euxassay_001888|dorsal root ganglion, glossopharyngeal IX, marginal layer, trigeminal V, ventral grey horn	OMIM|608458
DLG2	DLG2	1.2623E+00	0	Cell junction protein	BrainSpLMD|1740;Eurexp|euxassay_011686|cervical, cervico-thoracic, dorsal root ganglion, mandible, mantle layer, marginal layer, maxilla, thoracic, trigeminal V, ventral grey horn	OMIM|603583
PTPRO	PTPRO	1.2600E+00	0	Receptor tyrosine phosphatase	BrainSpLMD|5800;Eurexp|euxassay_000528|cerebral cortex, corpus striatum, hypothalamus, lateral wall, marginal layer, olfactory cortex, testis	OMIM|600579;HPO|5800|Autosomal recessive inheritance, Edema, Focal segmental glomerulosclerosis, Hypoalbuminemia, Nephrotic syndrome, Proteinuria, Tubulointerstitial fibrosis, Variable expressivity
NELL2	NELL2	1.2538E+00	0	Calcium binding protein	BrainSpLMD|4753;Eurexp|euxassay_010538|axial skeleton, brachial plexus, dorsal root ganglion, footplate, handplate, head mesenchyme, incisor, mantle layer, marginal layer, mesenchyme, mesentery, molar, neural retina, olfactory, paraxial mesenchyme, perioptic mesenchyme, peritoneal cavity, rib, ventricular layer	OMIM|602320
PRKCE	PRKCE	1.2489E+00	0	Serine/threonine kinase	BrainSpLMD|5581;Eurexp|euxassay_009722|diencephalon, dorsal root ganglion, facial VII, glossopharyngeal IX, hindbrain, mantle layer, marginal layer, midbrain, neural retina, spinal cord, trigeminal V, vagus X	OMIM|176975
GABBR2	GABBR2	1.2378E+00	0	G protein coupled receptor	BrainSpLMD|9568;BrainSpMouseDev|88950	OMIM|607340
SNAP25	SNAP25	1.2375E+00	0	Membrane transport protein	BrainSpLMD|6616;Eurexp|euxassay_015720|cervical, cervico-thoracic, dorsal root ganglion, extrinsic ocular muscle, facial VII, forebrain, glossopharyngeal IX, hindbrain, lip, midbrain, neural retina, olfactory, spinal cord, thoracic, trigeminal V, vagus X, vestibulocochlear VIII, vomeronasal organ	SFARI||Autism, No category;OMIM|600322;HPO|6616|Areflexia, Ataxia, Autosomal dominant inheritance, Congenital onset, Decreased fetal movement, Difficulty walking, Dysarthria, Easy fatigability, Flexion contracture, Global developmental delay, Muscle weakness, Poor speech, Ptosis, Respiratory insufficiency
DSCAM	DSCAM	1.2301E+00	0	Adhesion molecule	BrainSpLMD|1826	SFARI||Autism, 1 - High confidence;OMIM|602523
MDGA1	MDGA1	1.2282E+00	0	Adhesion molecule	BrainSpLMD|266727;Eurexp|euxassay_011139|dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, marginal layer, trigeminal V, vagus X, ventricular layer, vestibulocochlear VIII;BrainSpMouseDev|50603	OMIM|609626
CLMP	CLMP	1.2236E+00	0		BrainSpLMD|79827;Eurexp|euxassay_001798|mantle layer, marginal layer	OMIM|611693;HPO|79827|Abnormal peristalsis, Autosomal recessive inheritance, Chronic diarrhea, Cognitive impairment, Congenital shortened small intestine, Decreased intestinal transit time, Failure to thrive, Hypotrichosis, Intestinal hypoplasia, Intestinal malrotation, Lipoatrophy, Short stature, Steatorrhea
TNR	TNR	1.2224E+00	0	Extracellular matrix protein	BrainSpLMD|7143;Eurexp|euxassay_012507|mantle layer, tegmentum, ventral grey horn	OMIM|601995
SRM	SRM	1.1956E+00	0	Enzyme: Synthase	BrainSpLMD|6723	OMIM|182891
GPR12	GPR12	1.1906E+00	0	G protein coupled receptor	BrainSpLMD|2835;Eurexp|euxassay_005675|cerebral cortex	OMIM|600752
FAM155A	FAM155A	1.1716E+00	0	Unclassified	Eurexp|euxassay_010352|brain, spinal cord	
CAMKK2	CAMKK2	1.1623E+00	0	Enzyme: Phosphorylase	BrainSpLMD|10645;Eurexp|euxassay_003670|diencephalon, dorsal root ganglion, facial VII, glossopharyngeal IX, hindbrain, mantle layer, midbrain, neural retina, telencephalon, testis, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|615002
MAPT	MAPT	1.1618E+00	0	Structural protein	BrainSpLMD|4137;Eurexp|euxassay_002990|calyces, cervical, cervico-thoracic, diencephalon, dorsal root ganglion, facial VII, glossopharyngeal IX, hindbrain, hindgut, mantle layer, marginal layer, midbrain, midgut, neural retina, olfactory, spinal cord, stomach, stroma, thoracic, trigeminal V, vagus X, vestibulocochlear VIII;BrainSpMouseDev|17529	OMIM|157140;HPO|4137|Abnormal brain FDG positron emission tomography, Abnormal pyramidal signs, Abnormality of the cerebral white matter, Adult onset, Aggressive behavior, Akinesia, Alexia, Amyotrophic lateral sclerosis, Anxiety, Apathy, Apraxia, Autosomal dominant inheritance, Axial dystonia, Blurred vision, Bradykinesia, Collectionism, Dementia, Depressivity, Diplopia, Disinhibition, Dysarthria, Dyscalculia, Dysgraphia, Dyslexia, Dysphagia, Dysphasia, EEG with continuous slow activity, Echolalia, Emotional blunting, Eyelid apraxia, Falls, Frontal lobe dementia, Frontolimbic dementia, Frontotemporal cerebral atrophy, Frontotemporal dementia, Gait imbalance, Gliosis, Grammar-specific speech disorder, Granulovacuolar degeneration, Heterogeneous, Hyperorality, Inappropriate behavior, Inappropriate laughter, Inappropriate sexual behavior, Irritability, Kyphoscoliosis, Lack of insight, Language impairment, Loss of speech, Memory impairment, Morphological abnormality of the pyramidal tract, Mutism, Neurofibrillary tangles, Neuronal loss in central nervous system, Ophthalmoparesis, Parkinsonism, Perseveration, Personality changes, Photophobia, Polyphagia, Poor speech, Primitive reflex, Restlessness, Restrictive behavior, Retrocollis, Rigidity, Spoken Word Recognition Deficit, Sporadic, Stereotypy, Supranuclear gaze palsy, Temporal cortical atrophy, Thickened nuchal skin fold, Tremor
