id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
GLUD1	GLUD1	2.2831E+00	0	Enzyme: Dehydrogenase	BrainSpLMD|2746	OMIM|138130;HPO|2746|Asymptomatic hyperammonemia, Autosomal dominant inheritance, Heterogeneous, Hyperinsulinemic hypoglycemia, Hypoglycemic coma, Hypoglycemic seizures, Intellectual disability
TNC	TNC	2.2805E+00	0	Adhesion molecule	BrainSpLMD|3371;Eurexp|euxassay_009501|axial skeleton, basioccipital bone, basisphenoid bone, clavicle, cochlea, cochlear duct, diaphragm, dorsal grey horn, dorsal root ganglion, exoccipital bone, fibula, handplate, humerus, lip, lung, mandible, mantle layer, maxilla, maxillary division, mesenchyme, molar, nasal septum, oesophagus, orbito-sphenoid, palatal shelf, pelvic girdle, penis, pharyngo-tympanic tube, rib, scapula, skeletal muscle, sternum, temporal bone, thymus primordium, tibia, tongue, trigeminal V, vault of skull, ventral grey horn, ventricle, ventricular layer, vibrissa;BrainSpMouseDev|21680	OMIM|187380;COSMIC||SCC, melanoma;HPO|3371|Autosomal dominant inheritance, Hearing impairment
ABCC9	ABCC9	2.2407E+00	0	Ion channel	BrainSpLMD|10060	OMIM|601439;HPO|10060|Abnormality of the hand, Abnormality of the metacarpal bones, Abnormality of the metaphysis, Anteverted nares, Autosomal dominant inheritance, Bicuspid aortic valve, Blepharophimosis, Broad first metatarsal, Broad hallux, Broad hallux phalanx, Broad ribs, Bulbous nose, Cardiomegaly, Coarse facial features, Congenital hypertrophy of left ventricle, Congenital, generalized hypertrichosis, Coxa valga, Craniofacial hyperostosis, Cuboid-shaped vertebral bodies, Curly eyelashes, Deep plantar creases, Delayed skeletal maturation, Depressed nasal bridge, Dilated cardiomyopathy, Epicanthus, Erlenmeyer flask deformity of the femurs, Everted lower lip vermilion, Furrowed tongue, Generalized hirsutism, Gingival overgrowth, Highly arched eyebrow, Hypertelorism, Hypoplastic ischiopubic rami, Intellectual disability, mild, Joint hyperflexibility, Large for gestational age, Large hands, Large sella turcica, Long eyelashes, Long nose, Long philtrum, Low anterior hairline, Low posterior hairline, Lymphedema, Macrocephaly, Macroglossia, Metaphyseal widening, Micrognathia, Narrow chest, Osteoporosis, Ovoid vertebral bodies, Palpebral edema, Paroxysmal atrial fibrillation, Patent ductus arteriosus, Pericardial effusion, Platyspondyly, Prominent forehead, Prominent supraorbital ridges, Short distal phalanx of finger, Short hallux, Short neck, Skeletal dysplasia, Sloping forehead, Synophrys, Thick eyebrow, Thick lower lip vermilion, Thick nasal alae, Thick upper lip vermilion, Thick vermilion border, Thickened skin, Umbilical hernia, Wide mouth, Wide nasal bridge, Widened posterior fossa
SEZ6L	SEZ6L	2.2246E+00	0	Integral membrane protein	BrainSpLMD|23544;Eurexp|euxassay_009459|brain, neural retina, spinal cord	OMIM|607021
SLC1A3	SLC1A3	2.2231E+00	0	Transport/cargo protein	BrainSpLMD|6507;Eurexp|euxassay_001899|mantle layer, thymus primordium, tongue, ventral grey horn, ventricular layer;BrainSpMouseDev|20274	OMIM|600111;HPO|6507|Autosomal dominant inheritance, Cerebellar hypoplasia, Diplopia, Dysarthria, Episodic ataxia, Generalized hypotonia, Hemiparesis, Hemiplegia, Migraine, Motor delay, Nausea, Phonophobia, Photophobia, Seizures, Slurred speech, Truncal ataxia, Vertigo, Vomiting
PON2	PON2	2.1984E+00	0	Enzyme: Esterase	BrainSpLMD|5445	OMIM|602447;HPO|5445|Amyotrophic lateral sclerosis, Anxiety, Depressivity, Dyspnea, Emotional lability, Fatigable weakness of respiratory muscles, Fatigable weakness of swallowing muscles, Fatigue, Generalized muscle weakness, Muscle cramps, Neurodegeneration, Pain, Paralysis, Respiratory failure, Skeletal muscle atrophy, Spasticity, Xerostomia
SERPINE2	SERPINE2	2.1621E+00	0	Protease inhibitor	BrainSpLMD|5270;Eurexp|euxassay_007870|axial skeleton, dorsal root ganglion, glossopharyngeal IX, incisor, lip, lung, mandible, mantle layer, marginal layer, maxilla, mesenchyme, metatarsus, nasal septum, penis, phalanx, skeletal muscle, sternum, thymus primordium, trigeminal V, turbinate bones, vagus X, ventral grey horn, ventricular layer, vibrissa	OMIM|177010
MLC1	MLC1	2.1219E+00	0	Membrane transport protein	BrainSpLMD|23209;Eurexp|euxassay_010374|ventricular layer	OMIM|605908;HPO|23209|Ataxia, Autosomal recessive inheritance, Diffuse spongiform leukoencephalopathy, Diffuse swelling of cerebral white matter, Infantile onset, Intellectual disability, mild, Macrocephaly, Megalencephaly, Motor delay, Seizures, Spasticity
SDC3	SDC3	1.8735E+00	0	Cell surface receptor	BrainSpLMD|9672	OMIM|186357
PTN	PTN	1.8644E+00	0	Cytokine	BrainSpLMD|5764	OMIM|162095
GPR56	GPR56	1.7844E+00	0			
RP11.492M23.2	RP11.492M23.2	1.7755E+00	0			
RFTN2	RFTN2	1.7723E+00	0	Unclassified	BrainSpLMD|130132	
MTND4P12	MTND4P12	1.4559E+00	0			
LRRC16A	LRRC16A	1.3909E+00	0			
C1orf61	C1orf61	1.3413E+00	0	Transcription regulatory protein	BrainSpLMD|10485	
ZFP36L1	ZFP36L1	1.2787E+00	0	Transcription factor	BrainSpLMD|677;Eurexp|euxassay_007310|alimentary system, cardiovascular system, cavities and their linings, gland, integumental system, limb, mantle layer, meninges, mesenchyme, renal/urinary system, reproductive system, respiratory system, sensory organ, tail, ventricular layer, vertebral axis muscle system;BrainSpMouseDev|11978	OMIM|601064
PTPRZ1	PTPRZ1	1.8684E+00	1.11E-16	Receptor tyrosine phosphatase	BrainSpLMD|5803;BrainSpMouseDev|19046	OMIM|176891
CLU	CLU	1.8064E+00	1.11E-16	Complement protein	BrainSpLMD|1191;BrainSpMouseDev|12543	OMIM|185430
B2M	B2M	1.3275E+00	1.11E-16	MHC complex protein	BrainSpLMD|567	OMIM|109700;COSMIC||DLBCL, melanoma, colorectal adenocarcinoma, Immunodeficiency 43;HPO|567|Autonomic bladder dysfunction, Autonomic dysregulation, Autosomal dominant inheritance, Autosomal recessive inheritance, Bowel incontinence, Bronchiectasis, Cholestasis, Chronic constipation, Chronic diarrhea, Edema, Gastrointestinal dysmotility, Gastrointestinal hemorrhage, Generalized amyloid deposition, Hematuria, Hepatomegaly, Hypertension, Hypoalbuminemia, Hypoplasia of the ulna, Hypoproteinemia, IgG deficiency, Intermittent diarrhea, Keratoconjunctivitis sicca, Malabsorption, Nephropathy, Nephrotic syndrome, Orthostatic hypotension due to autonomic dysfunction, Proteinuria, Radial bowing, Recurrent respiratory infections, Skin rash, Splenomegaly, Variable expressivity, Vertigo, Weight loss, Xerostomia
S100A16	S100A16	3.0847E+00	2.22E-16	Calcium binding protein	BrainSpLMD|140576;Eurexp|euxassay_004932|bladder, epidermis, hindgut, lung, medulla, metanephros, midgut, naris, oesophagus, olfactory, rectum, stomach, submandibular gland primordium, thymus primordium, urethra, ventricular layer, vibrissa	OMIM|617437
SLC4A4	SLC4A4	2.7015E+00	2.22E-16	Membrane transport protein	BrainSpLMD|8671;Eurexp|euxassay_019682|floor plate, floorplate, ventricular layer	OMIM|603345;HPO|8671|Autosomal recessive inheritance, Band keratopathy, Bicarbonate-wasting renal tubular acidosis, Cataract, Glaucoma, Growth delay, Hyperchloremic acidosis, Increased red cell osmotic resistance, Intellectual disability, Proximal renal tubular acidosis
PPAP2B	PPAP2B	2.0670E+00	3.33E-16			
ALDH1L1	ALDH1L1	3.9777E+00	6.66E-16	Enzyme: Dehydrogenase	BrainSpLMD|10840;Eurexp|euxassay_009095|adrenal gland, mantle layer, testis, ventral grey horn, ventricular layer	OMIM|600249
SLC25A18	SLC25A18	2.1776E+00	6.66E-16	Membrane transport protein	BrainSpLMD|83733	OMIM|609303
SLITRK2	SLITRK2	1.9025E+00	1.11E-15	Integral membrane protein	BrainSpLMD|84631;Eurexp|euxassay_012159|dorsal root ganglion, facial VII, glossopharyngeal IX, marginal layer, trigeminal V, vagus X, ventricular layer, vestibulocochlear VIII	OMIM|300561
HTRA1	HTRA1	1.6676E+00	1.33E-15	Serine protease	BrainSpLMD|5654;Eurexp|euxassay_005061|anterior abdominal wall, aorta, axial muscle, axial skeleton, choroid plexus, diaphragm, humerus, incisor, lung, mesenchyme, metatarsus, molar, nucleus pulposus, pancreas, pelvic girdle, pharyngo-tympanic tube, rest of mesenchyme, rest of mesencyme, roof plate, scapula, skeletal muscle, sternum, tongue, trachea, ventricular layer, vibrissa	OMIM|602194;HPO|5654|Abnormality of extrapyramidal motor function, Alopecia, Arteriosclerosis of small cerebral arteries, Ataxia, Autosomal recessive inheritance, Babinski sign, Dementia, Diffuse demyelination of the cerebral white matter, Diffuse white matter abnormalities, Dysarthria, Gait disturbance, Hyperreflexia, Leukoencephalopathy, Low back pain, Progressive encephalopathy, Pseudobulbar signs, Rigidity, Spasticity, Urinary incontinence
OLIG2	OLIG2	1.9559E+00	1.44E-15	Transcription factor	BrainSpLMD|10215;Eurexp|euxassay_007187|basal plate, dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, trigeminal V, vestibulocochlear VIII;BrainSpMouseDev|30397	OMIM|606386;COSMIC||T-ALL
GRAMD3	GRAMD3	3.6927E+00	1.55E-15			
RP5.857K21.11	RP5.857K21.11	1.1057E+00	1.78E-15			
FGF1	FGF1	4.8587E+00	2.22E-15	Growth factor	BrainSpLMD|2246;Eurexp|euxassay_007182|bladder, incisor, limb, lung, mesenchyme, metanephros, midgut, stomach, tail, vertebral axis muscle system, vibrissa;BrainSpMouseDev|13941	OMIM|131220
ZEB1	ZEB1	1.9261E+00	2.22E-15	Transcription factor	BrainSpLMD|6935;Eurexp|euxassay_015398|central nervous system, meninges, vertebral axis muscle system;BrainSpMouseDev|21178	OMIM|189909;COSMIC||CCRCC, melanoma;HPO|6935|Autosomal dominant inheritance, Corneal dystrophy, Corneal guttata
STON2	STON2	2.0566E+00	5.11E-15	Unclassified	BrainSpLMD|85439	OMIM|608467
ZFP36L2	ZFP36L2	1.6906E+00	9.33E-15	Transcription factor	BrainSpLMD|678	OMIM|612053
LRRC4C	LRRC4C	3.0700E+00	1.27E-14	Integral membrane protein	BrainSpLMD|57689	OMIM|608817
SPATA6	SPATA6	2.5532E+00	1.63E-14	Unclassified	BrainSpLMD|54558	OMIM|613947
MT1E	MT1E	2.2050E+00	1.68E-14	Transport/cargo protein	BrainSpLMD|4493	OMIM|156351
TRIL	TRIL	2.3738E+00	2.00E-14		BrainSpLMD|9865	OMIM|613356
HES1	HES1	1.6889E+00	2.23E-14	Transcription factor	BrainSpLMD|3280;Eurexp|euxassay_019489|epithelium, floor plate, floorplate, hindgut, incisor, larynx, lung, metanephros, metatarsus, midgut, molar, neural retina, oesophagus, olfactory, oral epithelium, pancreas, phalanx, pharyngo-tympanic tube, skeleton, stomach, submandibular gland primordium, thymus primordium, thyroid, trachea, urethra, ventricular layer, vibrissa, vomeronasal organ;BrainSpMouseDev|14981	OMIM|139605
GABBR1	GABBR1	2.2014E+00	3.45E-14	G protein coupled receptor	BrainSpLMD|2550;Eurexp|euxassay_009799|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, midgut, neural retina, olfactory, spinal cord, stomach, thoracic, tongue, trigeminal V, vagus X, vestibulocochlear VIII;BrainSpMouseDev|33684	OMIM|603540
GJA1	GJA1	2.9559E+00	3.80E-14	Membrane transport protein	BrainSpLMD|2697;BrainSpMouseDev|14385	OMIM|121014;HPO|2697|2-4 toe cutaneous syndactyly, 3-4 toe syndactyly, 4-5 finger syndactyly, Abnormal blistering of the skin, Abnormal cortical bone morphology, Abnormality of dental enamel, Abnormality of dental morphology, Abnormality of the cerebral white matter, Abnormality of the fingernails, Abnormality of the metaphysis, Abnormality of the nasopharynx, Abnormality of the thorax, Absent middle phalanx of 5th finger, Alopecia, Aplasia/Hypoplasia of the cerebellum, Aplasia/Hypoplasia of the middle phalanges of the hand, Ataxia, Autosomal dominant inheritance, Autosomal recessive inheritance, Basal ganglia calcification, Blepharophimosis, Bony paranasal bossing, Brachycephaly, Broad alveolar ridges, Broad columella, Broad long bones, Camptodactyly of finger, Carious teeth, Cataract, Cerebral calcification, Cleft palate, Cleft upper lip, Clinodactyly, Clinodactyly of the 5th finger, Club-shaped distal femur, Coarse facial features, Conductive hearing impairment, Congenital alopecia totalis, Congestive heart failure, Cranial hyperostosis, Craniofacial hyperostosis, Cubitus valgus, Curly hair, Cutaneous photosensitivity, Cyanosis, Delayed eruption of permanent teeth, Delayed eruption of teeth, Delayed skeletal maturation, Dental crowding, Dental malocclusion, Depressed nasal bridge, Diabetes mellitus, Downslanted palpebral fissures, Dry hair, Dry skin, Dysarthria, Dystrophic fingernails, Epicanthus, Epidermal acanthosis, Erythema, External ear malformation, Facial hyperostosis, Facial palsy, Failure to thrive, Fifth finger distal phalanx clinodactyly, Fine hair, Finger syndactyly, Fingernail dysplasia, First degree atrioventricular block, Flared metaphysis, Fragile nails, Frontal bossing, Gait disturbance, Generalized hyperkeratosis, Glaucoma, High forehead, High-grade hypermetropia, Hip dislocation, Hyperactive deep tendon reflexes, Hypergranulosis, Hypermelanotic macule, Hyperreflexia, Hypertelorism, Hypoplasia of dental enamel, Hypoplasia of teeth, Hypoplasia of the maxilla, Hypoplastic aortic arch, Hypoplastic left heart, Hypotelorism, Hypotrichosis, Infantile onset, Inlet ventricular septal defect, Intellectual disability, Joint contracture of the 5th finger, Large earlobe, Long nose, Long philtrum, Low-set ears, Macrocephaly, Macrodontia of permanent maxillary central incisor, Mandibular prognathia, Median cleft lip, Metaphyseal dysplasia, Microcephaly, Microcornea, Microdontia, Micrognathia, Microphthalmia, Mild global developmental delay, Mixed hearing impairment, Muscle weakness, Myopia, Nail dysplasia, Narrow mouth, Narrow nasal bridge, Narrow nose, Nasal obstruction, Neurogenic bladder, Optic atrophy, Osteopetrosis, Palmoplantar hyperkeratosis, Palmoplantar keratoderma, Paraparesis, Patchy palmoplantar keratoderma, Patchy sclerosis of finger phalanx, Persistent pupillary membrane, Phenotypic variability, Premature loss of primary teeth, Premature loss of teeth, Primum atrial septal defect, Prominent epicanthal folds, Pulmonary arterial hypertension, Reduced number of teeth, Seizures, Selective tooth agenesis, Short 5th finger, Short foot, Short middle phalanx of the 5th finger, Short nose, Short palpebral fissure, Short stature, Skeletal dysplasia, Skin rash, Slow-growing hair, Small hand, Sparse eyelashes, Sparse hair, Spastic paraparesis, Spasticity, Telecanthus, Tetraparesis, Thin anteverted nares, Thin vermilion border, Toe syndactyly, Underdeveloped nasal alae, Vertebral hyperostosis, Visual impairment, Weight loss, Wide nasal bridge
SLC15A2	SLC15A2	2.4806E+00	3.86E-14	Membrane transport protein	BrainSpLMD|6565	OMIM|602339
PCDH10	PCDH10	1.0435E+00	7.28E-14	Adhesion molecule	BrainSpLMD|57575;Eurexp|euxassay_016446|bladder, dorsal root ganglion, facial VII, glossopharyngeal IX, mandible, mantle layer, maxilla, rib, trigeminal V, ventral grey horn;BrainSpMouseDev|18292	SFARI||Autism, 4 - Minimal evidence;OMIM|608286
