id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
SOX2	SOX2	1.2678E+00	0	Transcription factor	Eurexp|euxassay_019525|bladder, dorsal root ganglion, facial VII, glossopharyngeal IX, hindgut, incisor, lung, mantle layer, medulla, midgut, neural retina, oesophagus, olfactory, oral epithelium, pituitary, saccule, stomach, testis, trachea, trigeminal V, urethra, ventral grey horn, ventricular layer, vibrissa, vomeronasal organ;BrainSpMouseDev|20436	OMIM|184429;COSMIC||NSCLC, oesophageal squamous carcinoma, Microphthalmia and oesophageal atresia syndrome;HPO|6657|Agenesis of corpus callosum, Anophthalmia, Anterior pituitary hypoplasia, Autosomal dominant inheritance, Butterfly vertebrae, Cleft palate, Coloboma, Cryptorchidism, Esophageal atresia, Frontal bossing, Generalized hypotonia, Global developmental delay, Hearing impairment, Hemiplegia/hemiparesis, Hemivertebrae, Hypogonadotrophic hypogonadism, Hypoplasia of penis, Hypoplasia of the corpus callosum, Hypospadias, Hypothalamic hamartoma, Microcephaly, Micropenis, Microphthalmia, Missing ribs, Nystagmus, Optic nerve hypoplasia, Patent ductus arteriosus, Postnatal growth retardation, Rib fusion, Seizures, Sensorineural hearing impairment, Septo-optic dysplasia, Short stature, Spastic diplegia, Spastic tetraplegia, Specific learning disability, Strabismus, Supernumerary ribs, Tracheoesophageal fistula, Ventricular septal defect, Vertebral fusion, Vertebral hypoplasia, Visual impairment, Visual loss
CKB	CKB	1.2601E+00	0	Enzyme: Phosphotransferase	BrainSpLMD|1152;Eurexp|euxassay_011493|adrenal gland, dorsal root ganglion, facial VII, glossopharyngeal IX, hindgut, lung, mandible, mantle layer, maxilla, midgut, neural retina, oesophagus, olfactory, rectum, sternum, stomach, trigeminal V, ventral grey horn, ventricular layer, vertebral axis muscle system, vestibulocochlear VIII, vomeronasal organ, wall	OMIM|123280
HMGN2P5	HMGN2P5	1.0959E+00	0			
ANP32E	ANP32E	1.0791E+00	0	Unclassified	BrainSpLMD|81611	OMIM|609611
RPLP0	RPLP0	1.0264E+00	0	Ribosomal subunit	BrainSpLMD|6175	OMIM|180510
RPLP0P6	RPLP0P6	9.8552E-01	0			
HMGN2	HMGN2	9.5577E-01	0	Transcription regulatory protein	BrainSpLMD|3151;Eurexp|euxassay_007442|embryo;BrainSpMouseDev|15106	OMIM|163910
CTB.63M22.1	CTB.63M22.1	9.3994E-01	0			
EEF1A1	EEF1A1	5.6623E-01	0	Transcription regulatory protein	BrainSpLMD|1915	OMIM|130590
CCND2	CCND2	1.5855E+00	1.11E-16	Cell cycle control protein	BrainSpLMD|894	OMIM|123833;COSMIC||NHL, CLL;HPO|894|Abnormal localization of kidney, Abnormal nasal morphology, Autosomal dominant inheritance, Congenital onset, Depressed nasal bridge, Global developmental delay, High forehead, Hydrocephalus, Hypertelorism, Macrocephaly, Megalencephaly, Mitral regurgitation, Narrow mouth, Polymicrogyria, Postaxial hand polydactyly, Prominent forehead, Seizures, Telecanthus, Ventricular septal defect, Ventriculomegaly
RPLP1	RPLP1	6.7731E-01	1.11E-16	Ribosomal subunit		OMIM|180520
NPM1	NPM1	9.1640E-01	3.33E-16	Chaperone	BrainSpLMD|4869;Eurexp|euxassay_005708|embryo	OMIM|164040;COSMIC||NHL, APL, AML
TOX3	TOX3	1.5511E+00	4.44E-16	Unclassified	Eurexp|euxassay_006138|cortex, dorsal root ganglion, epithelium, facial VII, glossopharyngeal IX, mantle layer, mesenchyme, midgut, olfactory, pancreas, paraxial mesenchyme, penis, retina, stomach, stroma, tongue, trigeminal V, ventricular layer, vestibulocochlear VIII;BrainSpMouseDev|89252	OMIM|611416
NES	NES	1.6586E+00	5.55E-16	Cytoskeletal protein	BrainSpLMD|10763;Eurexp|euxassay_017860|calyces, diaphragm, head mesenchyme, meninges, mesenchyme, skeletal muscle, tongue, ventricular layer, vertebral axis muscle system;BrainSpMouseDev|17775	OMIM|600915
HMGB2	HMGB2	9.5042E-01	7.77E-16	Transcription regulatory protein	BrainSpLMD|3148;Eurexp|euxassay_019251|incisor, lobe, lung, marginal layer, metanephros, molar, neural retina, oesophagus, pancreas, pituitary, submandibular gland primordium, thymus primordium, thyroid, trachea, turbinate bones, valve, ventricle, ventricular layer, vertebral axis muscle system	OMIM|163906
LIPG	LIPG	1.6709E+00	1.22E-15	Enzyme: Lipase	BrainSpLMD|9388;Eurexp|euxassay_018714|4th ventricle, incisor, larynx, lung, metanephros, midgut, molar, naris, nasal septum, olfactory, rectum, respiratory, submandibular gland primordium, thymus primordium, thyroid, ventricular layer, vibrissa	OMIM|603684
LMO1	LMO1	2.0838E+00	1.78E-15	Transcription factor	BrainSpLMD|4004;BrainSpMouseDev|73752	OMIM|186921;COSMIC||T-ALL, neuroblastoma, neuroblastoma;HPO|4004|Elevated urinary catecholamines, Neoplasm of the nervous system
HELLS	HELLS	1.4881E+00	3.66E-15	DNA binding protein	BrainSpLMD|3070	OMIM|603946;HPO|3070|Abnormality of chromosome stability, Abnormality of neutrophils, Anemia, Autosomal recessive inheritance, Cellular immunodeficiency, Communicating hydrocephalus, Congenital onset, Decreased antibody level in blood, Depressed nasal bridge, Epicanthus, Global developmental delay, Hypertelorism, Intellectual disability, Lymphopenia, Macrocephaly, Malabsorption, Micrognathia, Recurrent infections, Recurrent respiratory infections, Short stature
CENPU	CENPU	1.5271E+00	4.11E-15	Unclassified	BrainSpLMD|79682	OMIM|611511
RPS3AP47	RPS3AP47	2.0320E+00	4.66E-15			
HMGN2P3	HMGN2P3	8.5228E-01	6.99E-15			
EEF1A1P5	EEF1A1P5	5.3890E-01	7.11E-15			
RPS14	RPS14	6.6998E-01	1.12E-14	Ribosomal subunit	BrainSpLMD|6208	OMIM|130620;HPO|6208|Abnormality of cells of the megakaryocyte lineage, Autosomal dominant contiguous gene syndrome, Erythroid hypoplasia, Myelodysplasia, Refractory macrocytic anemia, Somatic mutation, Sporadic
NPM1P27	NPM1P27	8.5977E-01	2.50E-14			
GAPDH	GAPDH	7.4458E-01	2.60E-14	Enzyme: Dehydrogenase		OMIM|138400
HMGB1	HMGB1	6.7124E-01	6.01E-14	DNA binding protein	BrainSpMouseDev|15064	OMIM|163905
MGST1	MGST1	2.0001E+00	7.45E-14	Enzyme: Glutathione transferase	BrainSpLMD|4257;Eurexp|euxassay_002928|adrenal gland, anal canal, axial muscle, bladder, calyces, ductus deferens, epidermis, foregut-midgut junction, head mesenchyme, hindgut, left lung, limb, lobe, marginal layer, midgut, naris, nasal capsule, nucleus pulposus, oesophagus, olfactory, pancreas, pelvis, pituitary, rectum, right lung, stomach, submandibular gland primordium, trachea, urethra, ventricular layer, vibrissa	OMIM|138330
HAT1	HAT1	1.3386E+00	7.98E-14	Enzyme: Acyltransferase	BrainSpLMD|8520;Eurexp|euxassay_015562|brain, cerebral cortex, diencephalon, forebrain, hindbrain, liver, lung, medullary region, midbrain, optic II, optic stalk, telencephalon, testis, thymus primordium	OMIM|603053
GINS2	GINS2	1.7487E+00	8.15E-14	Unclassified	BrainSpLMD|51659	OMIM|610609
RPS6	RPS6	7.0948E-01	1.00E-13	Ribosomal subunit	BrainSpLMD|6194	OMIM|180460
HMGB1P5	HMGB1P5	4.2821E-01	1.31E-13			
KIAA0101	KIAA0101	1.3666E+00	1.79E-13			
RORB	RORB	1.6581E+00	2.13E-13	Transcription factor	BrainSpLMD|6096;Eurexp|euxassay_002725|diencephalon, dorsal grey horn, hindbrain, marginal layer, midbrain, neural retina, ventricular layer;BrainSpMouseDev|86335	OMIM|601972
MCM7	MCM7	1.3959E+00	2.77E-13	Unclassified;DNA helicase	BrainSpLMD|4176;Eurexp|euxassay_018019|embryo	OMIM|600592
STK39	STK39	1.6564E+00	4.78E-13	Serine/threonine kinase	BrainSpLMD|27347	SFARI||Autism, 4 - Minimal evidence;OMIM|607648
FZD5	FZD5	2.1660E+00	5.07E-13	G protein coupled receptor	BrainSpLMD|7855;BrainSpMouseDev|14143	OMIM|601723
NNAT	NNAT	1.4194E+00	5.16E-13	Regulatory/other subunit	BrainSpLMD|4826;Eurexp|euxassay_007364|brain, cervical, cervico-thoracic, diaphragm, dorsal root ganglion, facial VII, glossopharyngeal IX, left lung, mesenchyme, mesothelium, midgut, neural retina, oesophagus, olfactory, paraxial mesenchyme, pericardial cavity, peritoneal cavity, right lung, skeletal muscle, spinal cord, stomach, thoracic, tongue, trigeminal V, vagus X, vertebral axis muscle system, vestibulocochlear VIII;BrainSpMouseDev|17878	OMIM|603106
CREB5	CREB5	1.0239E+00	7.47E-13	Transcription factor	BrainSpLMD|9586;Eurexp|euxassay_016386|axial skeleton, oral epithelium	
TUBA1B	TUBA1B	7.2613E-01	1.17E-12	Structural protein	BrainSpLMD|10376	OMIM|602530
DTL	DTL	1.8499E+00	1.24E-12	Unclassified	BrainSpLMD|51514;Eurexp|euxassay_012578|choroid plexus, ventricular layer	OMIM|610617
RPL18A	RPL18A	6.8722E-01	1.35E-12	RNA binding protein		OMIM|604178
NUSAP1	NUSAP1	7.5411E-01	1.87E-12	Cell cycle control protein	BrainSpLMD|51203	OMIM|612818
RPS19	RPS19	5.4547E-01	2.65E-12	Ribosomal subunit	BrainSpLMD|6223	OMIM|603474;HPO|6223|11 pairs of ribs, Abnormality of the genital system, Abnormality of the hand, Abnormality of the urinary system, Absent thumb, Arrhythmia, Atrial septal defect, Autosomal dominant inheritance, Bifid thoracic vertebrae, Cleft palate, Cleft upper lip, Coarctation of aorta, Colon cancer, Congenital hypoplastic anemia, Congestive heart failure, Delayed cranial suture closure, Delayed puberty, Depressed nasal ridge, Downslanted palpebral fissures, Elevated red cell adenosine deaminase activity, Failure to thrive, Fatigue, High palate, Hypertelorism, Hypoplasia of the radius, Hypoplastic coccygeal vertebrae, Hypoplastic ilia, Hypoplastic sacral vertebrae, Infantile onset, Intrauterine growth retardation, Macrocytic anemia, Microcephaly, Micrognathia, Migraine, Myelodysplasia, Narrow chest, Neutropenia, Osteosarcoma, Pallor, Parietal foramina, Partial duplication of thumb phalanx, Premature birth, Reticulocytopenia, Retrognathia, Short neck, Short stature, Short thumb, Strabismus, Thrombocytopenia, Thrombocytosis, Triphalangeal thumb, Ventricular septal defect, Webbed neck
RPS27A	RPS27A	7.0984E-01	3.39E-12	Ubiquitin proteasome system protein		OMIM|191343
TRIM59	TRIM59	7.4286E-01	4.56E-12	Ubiquitin proteasome system protein		OMIM|616148
CHEK1	CHEK1	1.4777E+00	4.87E-12	Serine/threonine kinase	BrainSpLMD|1111	OMIM|603078
LRP2BP	LRP2BP	1.7158E+00	6.13E-12	Adapter molecule	BrainSpLMD|55805	SFARI||Autism, No category
RPL3P2	RPL3P2	3.8686E-01	6.30E-12			
ZFP36L1	ZFP36L1	7.4674E-01	8.99E-12	Transcription factor	BrainSpLMD|677;Eurexp|euxassay_007310|alimentary system, cardiovascular system, cavities and their linings, gland, integumental system, limb, mantle layer, meninges, mesenchyme, renal/urinary system, reproductive system, respiratory system, sensory organ, tail, ventricular layer, vertebral axis muscle system;BrainSpMouseDev|11978	OMIM|601064
PROM1	PROM1	1.9728E+00	9.61E-12	Integral membrane protein	BrainSpLMD|8842;BrainSpMouseDev|18889	OMIM|604365;HPO|8842|Abnormal electroretinogram, Abnormality of color vision, Abnormality of macular pigmentation, Abnormality of retinal pigmentation, Abnormality of the choroid, Abnormality of the fovea, Abnormality of the retinal vasculature, Abnormality of the testis, Abnormality of visual evoked potentials, Anteverted nares, Aplasia/Hypoplasia of the macula, Atypical scarring of skin, Autosomal dominant inheritance, Autosomal recessive inheritance, Blindness, Cataract, Central scotoma, Conductive hearing impairment, Cone/cone-rod dystrophy, Dyschromatopsia, Glaucoma, Granular macular appearance, Hyperinsulinemia, Hypogonadism, Hypoplasia of penis, Intellectual disability, Keratoconus, Macular degeneration, Macular dystrophy, Nyctalopia, Nystagmus, Obesity, Ophthalmoplegia, Optic atrophy, Paroxysmal involuntary eye movements, Perifoveal ring of hyperautofluorescence, Peripheral visual field loss, Photophobia, Progressive night blindness, Reduced visual acuity, Retinal flecks, Retinal pigment epithelial atrophy, Retinal pigment epithelial mottling, Retinal thinning, Rod-cone dystrophy, Sensorineural hearing impairment, Undetectable electroretinogram, Wide nasal bridge, Yellow/white lesions of the macula
EEF1D	EEF1D	9.7494E-01	1.34E-11	Guanine nucleotide exchange factor	BrainSpLMD|1936	OMIM|130592
NTN4	NTN4	1.9113E+00	1.56E-11	Extracellular matrix protein	BrainSpLMD|59277;Eurexp|euxassay_007631|valve, ventricular layer;BrainSpMouseDev|37036	OMIM|610401
RPL21P28	RPL21P28	1.0049E+00	1.85E-11			
ALYREF	ALYREF	1.2274E+00	2.32E-11	Chaperone	BrainSpLMD|10189	OMIM|604171
KNTC1	KNTC1	1.6069E+00	2.42E-11	Cell cycle control protein	BrainSpLMD|9735;Eurexp|euxassay_011295|ventricular layer	OMIM|607363
LRP2	LRP2	3.2968E+00	2.68E-11	Cell surface receptor	BrainSpLMD|4036;Eurexp|euxassay_013970|calyces, cochlea, olfactory, utricle, ventricular layer	SFARI||Autism, 4 - Minimal evidence;OMIM|600073;HPO|4036|Aplasia/Hypoplasia of the corpus callosum, Autosomal recessive inheritance, Broad forehead, Broad nasal tip, Congenital diaphragmatic hernia, Depressed nasal bridge, Downslanted palpebral fissures, Global developmental delay, Hypertelorism, Infra-orbital crease, Intellectual disability, Low-set ears, Macrocephaly, Malar flattening, Midface retrusion, Myopia, Omphalocele, Partial agenesis of the corpus callosum, Posteriorly rotated ears, Progressive visual loss, Proptosis, Proteinuria, Retinal detachment, Retinal dystrophy, Sensorineural hearing impairment, Short nose, Umbilical hernia, Wide anterior fontanel, Widow's peak
MSI2	MSI2	9.2246E-01	2.95E-11	RNA binding protein	BrainSpLMD|124540	OMIM|607897;COSMIC||CML
RPL7P9	RPL7P9	5.9220E-01	3.02E-11			
AK4	AK4	1.7723E+00	3.30E-11	Enzyme: Phosphotransferase	BrainSpLMD|205;Eurexp|euxassay_010883|clavicle, hindgut, incisor, midgut, molar, olfactory, rectum, stomach	OMIM|103030
MCM5	MCM5	1.9992E+00	3.39E-11	DNA binding protein	BrainSpLMD|4174	OMIM|602696
RBL1	RBL1	1.4348E+00	4.07E-11	Cell cycle control protein	BrainSpLMD|5933	OMIM|116957
MMS22L	MMS22L	1.2883E+00	4.73E-11	Unclassified	BrainSpLMD|253714	OMIM|615614
CTC.575D19.1	CTC.575D19.1	1.0091E+00	4.91E-11			
ANXA5	ANXA5	1.0798E+00	7.51E-11	Calcium binding protein	BrainSpLMD|308;Eurexp|euxassay_002158|alimentary system, cardiovascular system, cavities and their linings, gland, integumental system, limb, meninges, renal/urinary system, reproductive system, respiratory system, tail	OMIM|131230
GLCCI1	GLCCI1	9.9227E-01	8.61E-11	Unclassified	BrainSpLMD|113263;Eurexp|euxassay_014439|axial skeleton, nasal septum, olfactory, ventricular layer, vestibulocochlear VIII, vomeronasal organ;BrainSpMouseDev|82074	OMIM|614283
PAICS	PAICS	1.3193E+00	8.87E-11	Enzyme: Carboxylase	BrainSpLMD|10606;Eurexp|euxassay_018936|marginal layer, nucleus pulposus, submandibular gland primordium, ventricular layer, vibrissa	OMIM|172439
GPR98	GPR98	1.1111E+00	1.06E-10			
BARD1	BARD1	1.2466E+00	1.06E-10	Transcription regulatory protein	BrainSpLMD|580	OMIM|601593;COSMIC||breast cancer, ovarian cancer, breast cancer, endometrioid cancer;HPO|580|Abnormality of the fallopian tube, Breast carcinoma, Ovarian neoplasm, Primary peritoneal carcinoma
RPL41	RPL41	4.1492E-01	1.19E-10	Unclassified	BrainSpLMD|6171	OMIM|613315
RP11.572P18.1	RP11.572P18.1	4.0162E-01	1.21E-10			
IL33	IL33	1.8586E+00	1.47E-10	Unclassified	Eurexp|euxassay_011591|capsule, cortex, endolymphatic duct, lip, mesentery, midgut, olfactory, skeletal muscle, utricle	OMIM|608678
DDAH1	DDAH1	9.7747E-01	1.58E-10	Enzyme: Hydrolase	BrainSpLMD|23576;Eurexp|euxassay_003952|mantle layer, ventral grey horn, ventricular layer	OMIM|604743
RPL3P4	RPL3P4	7.3767E-01	1.83E-10			
CLSPN	CLSPN	1.3448E+00	2.35E-10	Cell cycle control protein	BrainSpLMD|63967;Eurexp|euxassay_004199|ventricular layer	OMIM|605434
NAP1L1	NAP1L1	8.0632E-01	2.44E-10	Transcription regulatory protein	BrainSpLMD|4673;Eurexp|euxassay_005511|nucleus pulposus	OMIM|164060
PCNA	PCNA	1.4682E+00	2.78E-10	Cell cycle control protein	BrainSpLMD|5111;Eurexp|euxassay_005732|diencephalon, hindbrain, mantle layer, marginal layer, midbrain, spinal cord, ventricular layer	OMIM|176740;HPO|5111|Ataxia, Autosomal recessive inheritance, Cerebellar atrophy, Conjunctival telangiectasia, Cutaneous photosensitivity, Dysarthria, Dysphagia, Global developmental delay, Muscle weakness, Neurodegeneration, Pes cavus, Photophobia, Progressive, Progressive muscle weakness, Short stature, Unsteady gait
RP11.673C5.1	RP11.673C5.1	3.9612E-01	3.44E-10			
CTD.2192J16.15	CTD.2192J16.15	6.9656E-01	4.33E-10			
CDCA7	CDCA7	1.3234E+00	4.87E-10	Cell cycle control protein	BrainSpLMD|83879	OMIM|609937;HPO|83879|Abnormality of chromosome stability, Abnormality of neutrophils, Anemia, Autosomal recessive inheritance, Cellular immunodeficiency, Communicating hydrocephalus, Conductive hearing impairment, Cryptorchidism, Decreased antibody level in blood, Depressed nasal bridge, Flat face, Global developmental delay, Hypertelorism, Hypoplastic ischia, Hypospadias, Intellectual disability, Intrauterine growth retardation, Low-set ears, Lymphopenia, Macrocephaly, Malabsorption, Microcephaly, Micrognathia, Polydactyly, Recurrent respiratory infections, Short nose, Short stature, Strabismus
C19orf48	C19orf48	1.3159E+00	4.93E-10	Unclassified	BrainSpLMD|84798	
TLK1	TLK1	4.0216E-01	5.99E-10	Serine/threonine kinase	BrainSpLMD|9874	OMIM|608438
ZBTB20	ZBTB20	7.0039E-01	8.07E-10	Transcription factor	BrainSpLMD|26137;BrainSpMouseDev|35770	SFARI||Autism, 3 - Suggestive evidence;OMIM|606025;HPO|26137|Abnormality of the palate, Absent axillary hair, Absent facial hair, Anemia, Anonychia, Autosomal dominant inheritance, Basilar impression, Bilateral cryptorchidism, Bone cyst, Brachycephaly, Broad forehead, Calcification of the auricular cartilage, Cataract, Conductive hearing impairment, Deeply set eye, Developmental regression, Distal amyotrophy, Downslanted palpebral fissures, Downturned corners of mouth, Gait disturbance, Generalized hypotonia, Generalized osteoporosis, Genu valgum, Gynecomastia, Hearing impairment, Hip contracture, Hydrocephalus, Hypogonadism, Hypoplasia of the corpus callosum, Hypoplasia of the maxilla, Increased size of the mandible, Intellectual disability, Irregular vertebral endplates, Knee flexion contracture, Kyphosis, Macrocephaly, Macrotia, Malar flattening, Metatarsus adductus, Midface retrusion, Myopathy, Narrow chest, Narrow iliac wings, Narrow mouth, Neurodegeneration, Osteolysis, Pectus excavatum, Pes cavus, Plagiocephaly, Posterior polar cataract, Posterior scalloping of vertebral bodies, Ptosis, Scoliosis, Seizures, Short distal phalanx of finger, Short stature, Sparse scalp hair, Sporadic, Superiorly displaced ears, Synophrys, Thick lower lip vermilion, Truncal obesity
RPL7P23	RPL7P23	5.3127E-01	1.08E-09			
SFRP1	SFRP1	7.0988E-01	1.08E-09	Secreted polypeptide	BrainSpLMD|6422;BrainSpMouseDev|20140	OMIM|604156
RPL18AP3	RPL18AP3	5.4812E-01	1.13E-09			
RPL3	RPL3	7.8300E-01	1.25E-09	Ribosomal subunit		OMIM|604163
LIMD1	LIMD1	2.0738E+00	1.28E-09	Transcription regulatory protein	BrainSpLMD|8994	OMIM|604543
SIX3	SIX3	5.9851E-01	1.38E-09	Transcription factor	BrainSpLMD|6496;Eurexp|euxassay_019625|corpus striatum, dorsal root ganglion, mantle layer, neural retina, olfactory, pituitary, trigeminal V, ventral grey horn, ventricular layer, vomeronasal organ;BrainSpMouseDev|20235	OMIM|603714;HPO|6496|Absent nasal septal cartilage, Adrenal hypoplasia, Agenesis of corpus callosum, Anterior pituitary agenesis, Aplasia of the nose, Autosomal dominant inheritance, Bifid uvula, Cerebellar hypoplasia, Constipation, Cyclopia, Diabetes insipidus, Generalized hypotonia, Global developmental delay, Heterogeneous, Holoprosencephaly, Hypotelorism, Incomplete penetrance, Intellectual disability, Malar flattening, Median cleft lip and palate, Microcephaly, Microphthalmia, Midface retrusion, Schizencephaly, Scoliosis, Seizures, Single median maxillary incisor, Sporadic, Submucous cleft hard palate, Variable expressivity
RPL15P3	RPL15P3	4.6584E-01	1.63E-09			
CHD7	CHD7	5.3134E-01	2.46E-09	DNA binding protein	Eurexp|euxassay_010758|marginal layer, olfactory, ventricular layer, vestibulocochlear VIII, vomeronasal organ	SFARI||Autism, No category;OMIM|608892;HPO|55636|Abnormality of body height, Abnormality of female internal genitalia, Abnormality of lymphocytes, Abnormality of the aortic valve, Abnormality of the cardiac septa, Abnormality of the inner ear, Abnormality of the soft palate, Abnormality of the voice, Absence of pubertal development, Absence of secondary sex characteristics, Alopecia, Anophthalmia, Anosmia, Anterior hypopituitarism, Anxiety, Aplasia/Hypoplasia of the earlobes, Aplasia/Hypoplasia of the eyebrow, Aplasia/Hypoplasia of the thymus, Atrial septal defect, Attention deficit hyperactivity disorder, Autism, Autosomal dominant inheritance, Bifid scrotum, Breast hypoplasia, Choanal atresia, Chorioretinal coloboma, Chronic diarrhea, Cleft lip, Cleft palate, Cleft upper lip, Coloboma, Cryptorchidism, Decreased fertility, Decreased testicular size, Decreased testosterone in males, Delayed eruption of teeth, Delayed puberty, Delayed skeletal maturation, Depressed nasal bridge, Depressivity, Desquamation of skin soon after birth, Dilatation of the aortic arch, Dimple chin, Double outlet right ventricle, Downslanted palpebral fissures, Dry skin, Duodenal atresia, Dysphagia, Edema, Eosinophilia, Erectile abnormalities, Erythroderma, Esophageal atresia, Eunuchoid habitus, External ear malformation, Facial asymmetry, Facial palsy, Failure to thrive, Feeding difficulties, Female hypogonadism, Fever, Gastroesophageal reflux, Gonadotropin deficiency, Gynecomastia, Hearing impairment, Hepatomegaly, Horseshoe kidney, Hydronephrosis, Hypocalcemia, Hypogonadotrophic hypogonadism, Hypoplasia of penis, Hypoplasia of the ovary, Hypoplasia of the uterus, Hyposmia, Hypothalamic gonadotropin-releasing hormone deficiency, Hypothyroidism, Impotence, Increased female libido, Intellectual disability, Interrupted aortic arch, Iris coloboma, Labial hypoplasia, Low-set, posteriorly rotated ears, Lymphadenopathy, Lymphopenia, Malar flattening, Male hypogonadism, Micropenis, Microphthalmia, Muscular hypotonia, Narrow face, Narrow mouth, Non-obstructive azoospermia, Nystagmus, Obsessive-compulsive behavior, Optic atrophy, Osteopenia, Osteoporosis, Overfolded helix, Parathyroid hypoplasia, Patent ductus arteriosus, Phenotypic variability, Pneumonia, Polyhydramnios, Posterior choanal atresia, Postnatal growth retardation, Primary amenorrhea, Pruritus, Ptosis, Pulmonic stenosis, Reduced bone mineral density, Secondary amenorrhea, Sensorineural hearing impairment, Severe combined immunodeficiency, Sparse body hair, Splenomegaly, Sporadic, Square face, Strabismus, Tetralogy of Fallot, Thickened skin, Tracheoesophageal fistula, Umbilical hernia, Ventricular septal defect, Wide intermamillary distance
OLIG2	OLIG2	1.2545E+00	2.64E-09	Transcription factor	BrainSpLMD|10215;Eurexp|euxassay_007187|basal plate, dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, trigeminal V, vestibulocochlear VIII;BrainSpMouseDev|30397	OMIM|606386;COSMIC||T-ALL
HNRNPF	HNRNPF	1.0763E+00	2.94E-09	Ribonucleoprotein	BrainSpLMD|3185	OMIM|601037
EMP2	EMP2	1.7081E+00	3.12E-09	Cell cycle control protein	BrainSpLMD|2013;Eurexp|euxassay_013721|bladder, epithelium, incisor, larynx, left lung, mantle layer, marginal layer, midgut, molar, pharyngo-tympanic tube, rectum, right lung, skeletal muscle, stomach, thymus primordium, trachea, urethra, ventricular layer, vibrissa	OMIM|602334;HPO|2013|Autosomal recessive inheritance, Minimal change glomerulonephritis, Steroid-resistant nephrotic syndrome
RP11.69L16.5	RP11.69L16.5	5.7933E-01	3.27E-09			
PRPS2	PRPS2	1.5243E+00	3.50E-09	Enzyme: Ligase	BrainSpLMD|5634	OMIM|311860
RPL21	RPL21	5.7427E-01	3.79E-09	Ribosomal subunit		OMIM|603636;HPO|6144|Alopecia, Aplasia/Hypoplasia of the eyebrow, Autosomal dominant inheritance, Hypotrichosis, Hypotrichosis of the scalp, Sparse and thin eyebrow, Sparse body hair, Sparse eyelashes, Sparse or absent eyelashes
NPM1P39	NPM1P39	3.7296E-01	4.45E-09			
RPS27	RPS27	3.9916E-01	5.00E-09	Ribosomal subunit		OMIM|603702;HPO|6232|Abnormality of skin pigmentation, Abnormality of the genital system, Abnormality of the hand, Abnormality of the urinary system, Anemia, Arrhythmia, Autosomal dominant inheritance, Cleft palate, Delayed puberty, Fatigue, Macrocytic anemia, Migraine, Pallor
