id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
KCNQ3	KCNQ3	1.2871E+00	0	Voltage gated channel	BrainSpLMD|3786;Eurexp|euxassay_008387|mantle layer, marginal layer, midgut, rib, ventral grey horn;BrainSpMouseDev|75016	SFARI||Autism, 3 - Suggestive evidence;OMIM|602232;HPO|3786|Abnormality of vision, Autosomal dominant inheritance, Choreoathetosis, Deeply set eye, Dysesthesia, Dyskinesia, Focal clonic seizures, Generalized tonic-clonic seizures, Hypertonia, Muscular hypotonia, Myoclonus, Reduced consciousness/confusion, Seizures
SCRT2	SCRT2	1.2657E+00	0	Transcription regulatory protein	BrainSpLMD|85508;Eurexp|euxassay_016519|dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, neural retina, trigeminal V, ventricular layer, vestibulocochlear VIII	
RNU6.457P	RNU6.457P	1.2403E+00	0			
TTC28	TTC28	1.2346E+00	0	Unclassified	BrainSpLMD|23331	OMIM|615098
RBFOX3	RBFOX3	1.2293E+00	0			OMIM|616999
CLMP	CLMP	1.2282E+00	0		BrainSpLMD|79827;Eurexp|euxassay_001798|mantle layer, marginal layer	OMIM|611693;HPO|79827|Abnormal peristalsis, Autosomal recessive inheritance, Chronic diarrhea, Cognitive impairment, Congenital shortened small intestine, Decreased intestinal transit time, Failure to thrive, Hypotrichosis, Intestinal hypoplasia, Intestinal malrotation, Lipoatrophy, Short stature, Steatorrhea
SORBS2	SORBS2	1.2225E+00	0	Adapter molecule	BrainSpLMD|8470;Eurexp|euxassay_012430|axial skeleton, cochlea, excretory component, exoccipital bone, mantle layer, metatarsus, nasal septum, otic capsule, petrous part, phalanx, skeletal muscle, submandibular gland primordium, tarsus, thyroid, turbinate, ventricle, ventricular layer	OMIM|616349
ST8SIA1	ST8SIA1	1.2101E+00	0	Enzyme: Sialyltransferase	BrainSpLMD|6489;Eurexp|euxassay_000637|dorsal root ganglion, inferior, superior, trigeminal V, vagus X	OMIM|601123
EPHB6	EPHB6	1.1540E+00	0	Receptor tyrosine kinase	BrainSpLMD|2051;Eurexp|euxassay_018946|calyces, diaphragm, incisor, mantle layer, molar, pericardial cavity, peritoneal cavity, pleural cavity, vibrissa;BrainSpMouseDev|13626	SFARI||Autism, 5 - Hypothesized but untested;OMIM|602757
PDE1C	PDE1C	1.1477E+00	0	Enzyme: Phosphodiesterase	BrainSpLMD|5137;BrainSpMouseDev|18341	SFARI||Autism, No category;OMIM|602987
PPP2R2B	PPP2R2B	1.1467E+00	0	Regulatory/other subunit;Serine/threonine phosphatase	BrainSpLMD|5521;Eurexp|euxassay_007301|Meckel's cartilage, brain, eyelid, facial VII, glossopharyngeal IX, inner ear, left lung, neural retina, orbito-sphenoid, right lung, skeletal muscle, spinal cord, tongue, trigeminal V, turbinate, vagus X, vestibulocochlear VIII	OMIM|604325;HPO|5521|Abnormality of eye movement, Action tremor, Anxiety, Autosomal dominant inheritance, Axial dystonia, Cerebellar atrophy, Cerebral cortical atrophy, Delusions, Dementia, Depressivity, Dysarthria, Dysdiadochokinesis, Dysmetria, Facial myokymia, Head tremor, Hyperreflexia, Parkinsonism, Progressive cerebellar ataxia, Sensorimotor neuropathy
NEUROD2	NEUROD2	1.1429E+00	0	Transcription factor	BrainSpLMD|4761;Eurexp|euxassay_013855|mantle layer, marginal layer, ventricular layer;BrainSpMouseDev|17780	OMIM|601725
PRDM8	PRDM8	1.1371E+00	0	Unclassified	BrainSpLMD|56978;Eurexp|euxassay_003278|diencephalon, dorsal root ganglion, hindbrain, midbrain, spinal cord, telencephalon, trigeminal V	OMIM|616639;HPO|56978|Autosomal recessive inheritance, Dementia, Dysarthria, Generalized myoclonic seizures, Hallucinations, Hyperreflexia, Lafora bodies, Mutism, Myoclonus, Paranoia, Progressive, Progressive cerebellar ataxia, Psychosis, Spastic ataxia, Spastic tetraplegia, Urinary incontinence, Variable expressivity
RNF182	RNF182	1.1321E+00	0	Ubiquitin proteasome system protein	BrainSpLMD|221687;Eurexp|euxassay_012952|mantle layer, marginal layer, olfactory	
MLLT3	MLLT3	1.1246E+00	0	Unclassified	BrainSpLMD|4300;Eurexp|euxassay_008130|adrenal gland, brain, ear, epithelium, hindgut, incisor, inner ear, lobe, metatarsus, molar, penis, rectum, rib, spinal cord, submandibular gland primordium, vibrissa	OMIM|159558;COSMIC||ALL
SORL1	SORL1	1.1172E+00	0	Integral membrane protein	BrainSpLMD|6653;Eurexp|euxassay_012191|bladder, calyces, epithelium, left lung, mantle layer, midgut, olfactory, pelvis, rectum, right lung, stomach, submandibular gland primordium, thymus primordium, thyroid, trachea, ureter, ventricular layer;BrainSpMouseDev|20422	OMIM|602005
DOPEY2	DOPEY2	1.1044E+00	0	Unclassified	BrainSpLMD|9980	OMIM|604803
NKAIN1	NKAIN1	1.1023E+00	0	Integral membrane protein	BrainSpLMD|79570	OMIM|612871
TENM4	TENM4	1.0860E+00	0	Cell surface receptor		OMIM|610084;HPO|26011|Age-dependent penetrance, Autosomal dominant inheritance, Intention tremor, Postural tremor, Slow progression, Variable expressivity
NEUROD6	NEUROD6	1.0795E+00	0	Transcription factor	BrainSpLMD|63974;Eurexp|euxassay_017889|inner ear, mantle layer, olfactory, olfactory lobe;BrainSpMouseDev|11708	OMIM|611513
CDH4	CDH4	1.0675E+00	0	Adhesion molecule	BrainSpLMD|1002;BrainSpMouseDev|12346	OMIM|603006
NFASC	NFASC	1.0608E+00	0	Adhesion molecule	BrainSpLMD|23114;Eurexp|euxassay_009740|brain, facial VII, glossopharyngeal IX, neural retina, spinal cord, trigeminal V, vagus X, vestibulocochlear VIII;BrainSpMouseDev|92672	OMIM|609145
RASGEF1B	RASGEF1B	1.0579E+00	0	Guanine nucleotide exchange factor	BrainSpLMD|153020;Eurexp|euxassay_003547|basal plate, mantle layer, marginal layer, ventricular layer, vestibulocochlear VIII, vibrissa	OMIM|614532
EPHA3	EPHA3	1.0400E+00	0	Receptor tyrosine kinase	BrainSpLMD|2042;Eurexp|euxassay_018957|axial muscle, clavicle, cranial muscle, extrinsic ocular muscle, floorplate, head mesenchyme, incisor, lip, lung, mantle layer, marginal layer, mesenchyme, molar, naris, palatal shelf, pectoral girdle and thoracic body wall, skeletal muscle, tarsus, thymus primordium, tongue, ventricular layer, vibrissa, vomeronasal organ;BrainSpMouseDev|13615	OMIM|179611;COSMIC||lung cancer, CRC, melanoma
RP11.121G22.3	RP11.121G22.3	1.0319E+00	0			
ST6GAL2	ST6GAL2	1.0295E+00	0	Enzyme: Sialyltransferase	BrainSpLMD|84620	OMIM|608472
RAB12	RAB12	1.0218E+00	0	G protein		OMIM|616448
SEZ6	SEZ6	1.0142E+00	0	Integral membrane protein	BrainSpLMD|124925	OMIM|616666
SRGAP1	SRGAP1	1.0134E+00	0	GTPase activating protein	BrainSpLMD|57522	OMIM|606523
PLXNA2	PLXNA2	9.9331E-01	0	Cell surface receptor	BrainSpLMD|5362;Eurexp|euxassay_010018|brain, spinal cord;BrainSpMouseDev|18609	OMIM|601054
RP11.436D23.1	RP11.436D23.1	9.8984E-01	0			
LRP8	LRP8	9.8414E-01	0	Cell surface receptor	BrainSpLMD|7804;BrainSpMouseDev|16745	OMIM|602600
PTCHD2	PTCHD2	9.8279E-01	0			
SORBS1	SORBS1	9.8102E-01	0	Cell junction protein	BrainSpLMD|10580;Eurexp|euxassay_003610|axial skeleton, basisphenoid bone, bladder, brain, dorsal root ganglion, facial VII, forelimb, glossopharyngeal IX, heart, hindlimb, incisor, lens, liver, lung, metanephros, midgut, nasal septum, oesophagus, olfactory, orbito-sphenoid, otic capsule, respiratory, retina, rib, spinal cord, sternum, stomach, tongue, trachea, trigeminal V, vagus X, vertebra, vertebral cartilage condensation, vestibulocochlear VIII;BrainSpMouseDev|20174	OMIM|605264
ISLR2	ISLR2	9.7876E-01	0	Unclassified	BrainSpLMD|57611	OMIM|614179
TBR1	TBR1	9.7429E-01	0	Transcription factor	BrainSpLMD|10716;BrainSpMouseDev|21136	SFARI||Autism, 1 - High confidence;OMIM|604616;HPO|10716|Abnormality of oral frenula, Abnormality of the iris, Autistic behavior, Bullet-shaped distal phalanx of the hallux, Camptodactyly of finger, Cataract, Cleft palate, Coloboma, Downslanted palpebral fissures, Failure to thrive, Growth delay, Hand clenching, Hypertelorism, Intellectual disability, Long fingers, Low-set, posteriorly rotated ears, Microphthalmia, Neonatal hypotonia, Seizures, Severe global developmental delay, Short neck, Short philtrum, Small face, Small for gestational age, Toe syndactyly
SH3BGRL2	SH3BGRL2	9.7029E-01	0	Unclassified	BrainSpLMD|83699;BrainSpMouseDev|84435	OMIM|615678
HUNK	HUNK	9.6226E-01	0	Serine/threonine kinase	BrainSpLMD|30811	OMIM|606532
SPIRE1	SPIRE1	9.6013E-01	0	Transport/cargo protein	BrainSpLMD|56907	OMIM|609216
RP11.806K15.1	RP11.806K15.1	9.5803E-01	0			
ROBO2	ROBO2	9.5714E-01	0	Cell surface receptor	BrainSpMouseDev|92611	SFARI||Autism, 3 - Suggestive evidence;OMIM|602431;COSMIC||colorectal adenocarcinoma, melanoma;HPO|6092|Autosomal dominant inheritance, Renal hypoplasia, Vesicoureteral reflux
FAM126A	FAM126A	9.5550E-01	0	Unclassified	BrainSpLMD|84668;Eurexp|euxassay_013806|olfactory, ventricular layer	OMIM|610531;HPO|84668|Abnormal pyramidal signs, Abnormality of the cerebellum, Autosomal recessive inheritance, Babinski sign, Cerebral hypomyelination, Cerebral white matter atrophy, Congenital cataract, Decreased motor nerve conduction velocity, Dysarthria, Global developmental delay, Hyperreflexia, Infantile onset, Intellectual disability, Intellectual disability, moderate, Intention tremor, Leukodystrophy, Loss of ability to walk, Lower limb amyotrophy, Lower limb muscle weakness, Motor delay, Muscular hypotonia of the trunk, Polyneuropathy, Scoliosis, Seizures, Truncal titubation, Variable expressivity
CNR1	CNR1	9.5524E-01	0	G protein coupled receptor	BrainSpLMD|1268;BrainSpMouseDev|12584	SFARI||Autism, 3 - Suggestive evidence;OMIM|114610
ENC1	ENC1	9.4117E-01	0	Structural protein	BrainSpLMD|8507;BrainSpMouseDev|13581	OMIM|605173
MN1	MN1	9.3601E-01	0	Cell cycle control protein	BrainSpLMD|4330;Eurexp|euxassay_012879|axial skeleton, head mesenchyme, mantle layer, marginal layer, metacarpus, metatarsus, palatal shelf, phalanx, tarsus, ventral grey horn, ventricular layer, vibrissa	OMIM|156100;COSMIC||AML, meningioma;HPO|4330|Adult onset, Autosomal dominant inheritance, Incomplete penetrance, Meningioma
NTM	NTM	9.2410E-01	0	Adhesion molecule	BrainSpLMD|50863;Eurexp|euxassay_012548|axial skeleton, dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, meninges, mesenchyme, neural retina, trigeminal V, vestibulocochlear VIII;BrainSpMouseDev|87964	OMIM|607938
LRRC7	LRRC7	9.1662E-01	0	Cell junction protein	BrainSpLMD|57554;Eurexp|euxassay_009687|brain, spinal cord	SFARI||Autism, No category;OMIM|614453
PTPN4	PTPN4	9.1409E-01	0	Tyrosine phosphatase	BrainSpLMD|5775;Eurexp|euxassay_009725|mantle layer, marginal layer, ventricular layer	OMIM|176878
SETD7	SETD7	9.0770E-01	0	Enzyme: Methyltransferase	BrainSpLMD|80854;BrainSpMouseDev|49092	OMIM|606594
CTTNBP2	CTTNBP2	8.9051E-01	0	Unclassified	BrainSpLMD|83992;Eurexp|euxassay_015493|dorsal grey horn, limb, mantle layer, penis, thalamus;BrainSpMouseDev|29776	SFARI||Autism, 3 - Suggestive evidence;OMIM|609772
KIAA1107	KIAA1107	8.8123E-01	0	Unclassified		
SATB2	SATB2	8.7312E-01	0	Transcription regulatory protein	BrainSpLMD|23314;Eurexp|euxassay_018949|axial skeleton, clavicle, femur, fibula, humerus, intermediate grey horn, laryngeal, larynx, mandible, mantle layer, maxilla, mesenchyme, orbito-sphenoid, palatal shelf, pelvic girdle, rib, scapula, shoulder, tibia;BrainSpMouseDev|84457	SFARI||Autism, 4 - Minimal evidence;OMIM|608148;HPO|23314|Aggressive behavior, Arachnodactyly, Autosomal dominant inheritance, Broad-based gait, Bulbous nose, Camptodactyly, Cleft palate, Conical tooth, Delayed speech and language development, Dental crowding, Downslanted palpebral fissures, Feeding difficulties, Fine hair, Frontal bossing, Global developmental delay, Happy demeanor, High forehead, High palate, Hyperactivity, Inguinal hernia, Intellectual disability, Intellectual disability, severe, Long face, Long nose, Low-set ears, Malar flattening, Microcephaly, Micrognathia, Midface retrusion, Muscular hypotonia, Nail dysplasia, Narrow mouth, Narrow nose, Oligodontia, Prominent nasal bridge, Seizures, Short stature, Smooth philtrum, Sparse hair, Talipes equinovarus, Thin skin, Thin vermilion border
PAK7	PAK7	8.5948E-01	0			
PTPRD	PTPRD	8.5635E-01	0	Receptor tyrosine phosphatase	BrainSpLMD|5789	OMIM|601598
PLCB1	PLCB1	8.5607E-01	0	Enzyme: Phospholipase	BrainSpLMD|23236	SFARI||Autism, 3 - Suggestive evidence;OMIM|607120;HPO|23236|Abnormality of skin morphology, Autosomal recessive inheritance, Developmental regression, Epileptic encephalopathy, Focal seizures, Generalized seizures, Hyperreflexia, Hypsarrhythmia, Infantile spasms, Muscular hypotonia of the trunk, Myoclonus, Spasticity
ZNF462	ZNF462	8.5201E-01	0	Transcription regulatory protein	BrainSpLMD|58499;Eurexp|euxassay_016001|dorsal root ganglion, facial VII, glossopharyngeal IX, head mesenchyme, incisor, inner ear, mandible, mantle layer, mesenchyme, metanephros, molar, neural retina, penis, pharyngo-tympanic tube, submandibular gland primordium, trigeminal V, vestibulocochlear VIII;BrainSpMouseDev|88953	SFARI||Autism, 4 - Minimal evidence;OMIM|617371
PHACTR3	PHACTR3	8.4002E-01	0	Regulatory/other subunit	BrainSpLMD|116154	OMIM|608725
GNG3	GNG3	8.3887E-01	0	G protein	BrainSpLMD|2785;Eurexp|euxassay_010359|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, midgut, neural retina, olfactory, spinal cord, stomach, thoracic, tongue, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|608941
RP11.181B18.1	RP11.181B18.1	8.3503E-01	0			
FRMD4B	FRMD4B	8.2963E-01	0	Unclassified		OMIM|617467
POU3F2	POU3F2	8.2567E-01	0	Transcription factor	BrainSpLMD|5454;BrainSpMouseDev|18755	SFARI||Autism, 5 - Hypothesized but untested;OMIM|600494
THBS1	THBS1	8.2278E-01	0	Extracellular matrix protein	BrainSpLMD|7057;Eurexp|euxassay_005711|axial skeleton, clavicle, cranium, footplate, handplate, left lung, lip, liver, mesenchyme, naris, rest of mesenchyme, right lung, sternum, turbinate bones	SFARI||Autism, No category;OMIM|188060
HECTD4	HECTD4	8.1682E-01	0	Unclassified	BrainSpLMD|283450;Eurexp|euxassay_010071|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, neural retina, spinal cord, trigeminal V, vagus X, vestibulocochlear VIII	SFARI||Autism, 3 - Suggestive evidence
IGSF3	IGSF3	8.0579E-01	0	Integral membrane protein	BrainSpLMD|3321	OMIM|603491;HPO|3321|Autosomal dominant inheritance, Autosomal recessive inheritance, Dacryocystocele, Increased lacrimation, Lacrimal duct atresia
CBLB	CBLB	8.0421E-01	0	Adapter molecule	BrainSpLMD|868;Eurexp|euxassay_012817|extrinsic ocular muscle, incisor, mantle layer, marginal layer, ventricular layer	OMIM|604491;COSMIC||AML
PRKX	PRKX	7.8590E-01	0	Serine/threonine kinase	BrainSpLMD|5613	OMIM|300083
TNIK	TNIK	7.8383E-01	0	Serine/threonine kinase	BrainSpLMD|23043	OMIM|610005;HPO|23043|Autosomal recessive inheritance, Delayed speech and language development, Hyperactivity, Intellectual disability
SLC22A23	SLC22A23	7.8104E-01	0	Integral membrane protein	BrainSpLMD|63027	OMIM|611697
PAG1	PAG1	7.7999E-01	0	Adapter molecule	BrainSpLMD|55824	OMIM|605767
DOK6	DOK6	7.7755E-01	0	Adapter molecule	BrainSpLMD|220164;Eurexp|euxassay_013254|dorsal root ganglion, facial VII, forebrain, glossopharyngeal IX, hindbrain, midbrain, spinal cord, trigeminal V	OMIM|611402
KCNN3	KCNN3	7.7597E-01	0	Intracellular ligand gated channel	BrainSpLMD|3782	OMIM|602983
CASC15	CASC15	7.7488E-01	0			OMIM|616610
PGAP1	PGAP1	7.7253E-01	0	Enzyme: Acyltransferase	BrainSpLMD|80055	OMIM|611655;HPO|80055|Abnormal electroretinogram, Abnormality of the dentition, Autosomal recessive inheritance, Cerebral atrophy, Global developmental delay, Intellectual disability, Macrotia, Microcephaly, Neonatal hypotonia, Retinal dystrophy, Short neck, Short stature, Wide mouth
TIAM2	TIAM2	7.7200E-01	0	Guanine nucleotide exchange factor	BrainSpLMD|26230;BrainSpMouseDev|23752	OMIM|604709
FMNL2	FMNL2	7.6881E-01	0	Unclassified	BrainSpLMD|114793	OMIM|616285
AC010729.1	AC010729.1	7.6638E-01	0			
DOCK4	DOCK4	7.6424E-01	0	GTPase activating protein	BrainSpLMD|9732	SFARI||Autism, No category;OMIM|607679
PCLO	PCLO	7.5929E-01	0	Cytoskeletal protein	BrainSpLMD|27445;Eurexp|euxassay_009714|brain, cervical, cervico-thoracic, olfactory, spinal cord, thoracic;BrainSpMouseDev|26621	OMIM|604918;HPO|27445|Autosomal recessive inheritance, Brachycephaly, Cerebellar atrophy, Cerebellar hypoplasia, Cerebral atrophy, Congenital onset, Decreased body weight, Depressed nasal bridge, Downturned corners of mouth, Full cheeks, Global developmental delay, Hearing impairment, High palate, High, narrow palate, Hyperreflexia, Hypoplasia of the brainstem, Hypoplasia of the corpus callosum, Hypoplasia of the pons, Long palpebral fissure, Long philtrum, Low-set ears, Macrotia, Muscular hypotonia of the trunk, Neonatal hypotonia, Optic atrophy, Poor head control, Progressive, Progressive microcephaly, Proptosis, Seizures, Short stature, Spasticity
EZR	EZR	7.5923E-01	0	Anchor protein	BrainSpLMD|7430;Eurexp|euxassay_018306|axial skeleton, calyces, choroid plexus, cochlea, dorsal root ganglion, epidermis, epithelium, fundus region, hindgut, incisor, larynx, lens, lobe, lung, marginal layer, midgut, molar, oesophagus, oral epithelium, pelvis, penis, pharyngo-tympanic tube, pituitary, rectum, renal/urinary system, rib, saccule, stomach, sublingual gland primordium, submandibular gland primordium, thymus primordium, thyroid, trachea, urethra, ventricle, ventricular layer, vibrissa	OMIM|123900;COSMIC||NSCLC
NHSL1	NHSL1	7.4807E-01	0	Unclassified		
RP11.524C21.2	RP11.524C21.2	7.4800E-01	0			
GRIA3	GRIA3	7.4259E-01	0	Extracellular ligand gated channel	BrainSpLMD|2892;BrainSpMouseDev|32941	OMIM|305915;HPO|2892|Aggressive behavior, Brachycephaly, Deeply set eye, Intellectual disability, Intellectual disability, severe, Prominent supraorbital ridges, Short stature, X-linked recessive inheritance
B3GALT1	B3GALT1	7.3709E-01	0	Enzyme: Galactosyltransferase	BrainSpLMD|8708	OMIM|603093
BHLHE22	BHLHE22	7.3413E-01	0	Unclassified	BrainSpLMD|27319;BrainSpMouseDev|37621	OMIM|613483
GRIA2	GRIA2	7.2738E-01	0	Extracellular ligand gated channel	BrainSpLMD|2891;Eurexp|euxassay_010006|brain, dorsal root ganglion, molar, penis, skeletal muscle, spinal cord, trigeminal V, vagus X;BrainSpMouseDev|14576	OMIM|138247
AC018643.4	AC018643.4	7.1588E-01	0			
PPFIA2	PPFIA2	7.1425E-01	0	Anchor protein	BrainSpLMD|8499	OMIM|603143
NFIB	NFIB	7.1411E-01	0	Transcription factor	BrainSpLMD|4781;BrainSpMouseDev|17795	OMIM|600728;COSMIC||adenoid cystic carcinoma, lipoma
CBFA2T2	CBFA2T2	7.1307E-01	0	Transcription factor	BrainSpLMD|9139;Eurexp|euxassay_019496|lung, marginal layer, neural retina, olfactory, pituitary, thyroid, ventricular layer, vibrissa, vomeronasal organ;BrainSpMouseDev|12181	OMIM|603672
SSTR2	SSTR2	6.8109E-01	0	G protein coupled receptor	BrainSpLMD|6752;BrainSpMouseDev|20368	OMIM|182452
DDAH2	DDAH2	6.7855E-01	0	Enzyme: Hydrolase	BrainSpLMD|23564	OMIM|604744
LRP12	LRP12	6.7793E-01	0	Cell surface receptor	BrainSpLMD|29967;Eurexp|euxassay_002372|brain, cervical, cervico-thoracic, dorsal root ganglion, nasal septum, spinal cord, thoracic, trigeminal V, turbinate bones	
AUTS2	AUTS2	6.6658E-01	0	Unclassified	BrainSpLMD|26053	SFARI||Autism, 3 - Suggestive evidence;OMIM|607270;HPO|26053|Abnormal facial shape, Arthrogryposis multiplex congenita, Autism, Autosomal dominant inheritance, Brachycephaly, Cerebral palsy, Decreased palmar creases, Delayed speech and language development, Downslanted palpebral fissures, Feeding difficulties, Global developmental delay, Highly arched eyebrow, Hypertelorism, Intellectual disability, Kyphosis, Low-set ears, Microcephaly, Narrow mouth, Prominent nasal tip, Ptosis, Scoliosis, Short palpebral fissure, Short philtrum, Short stature, Small for gestational age, Strabismus, Thick eyebrow, Wide nasal base
LINC01102	LINC01102	6.6204E-01	0			
NFIX	NFIX	6.6143E-01	0	Transcription factor	BrainSpLMD|4784;BrainSpMouseDev|17799	SFARI||Autism, No category;OMIM|164005;HPO|4784|Accelerated skeletal maturation, Advanced eruption of teeth, Agenesis of corpus callosum, Anteverted nares, Anxiety, Astigmatism, Atlantoaxial dislocation, Atrial septal defect, Autosomal dominant inheritance, Blue sclerae, Bullet-shaped middle phalanges of the hand, Cerebral atrophy, Choanal atresia, Choanal stenosis, Coxa valga, Cutis marmorata, Death in childhood, Decreased body weight, Delayed speech and language development, Depressed nasal bridge, Distal widening of metacarpals, Downslanted palpebral fissures, Eclabion, Everted lower lip vermilion, Failure to thrive, Frontal bossing, Generalized hypotonia, Gingival overgrowth, Glossoptosis, Hearing impairment, High forehead, Hypermetropia, Hypoplasia of the odontoid process, Intellectual disability, Irregular dentition, Large sternal ossification centers, Laryngomalacia, Long face, Long fingers, Low-set ears, Macrocephaly, Macrogyria, Malar flattening, Mandibular prognathia, Midface retrusion, Motor delay, Narrow face, Narrow mouth, Nystagmus, Obstructive sleep apnea, Omphalocele, Overfolded helix, Overgrowth, Patent ductus arteriosus, Pectus excavatum, Prominence of the premaxilla, Prominent forehead, Pulmonary arterial hypertension, Recurrent aspiration pneumonia, Retrognathia, Scoliosis, Shallow orbits, Short distal phalanx of finger, Short mandibular rami, Short nose, Short philtrum, Short sternum, Slender long bone, Sporadic, Strabismus, Synophrys, Tall stature, Thick eyebrow, Umbilical hernia, Ventriculomegaly
EPB41L3	EPB41L3	6.5821E-01	0	Structural protein	BrainSpLMD|23136	OMIM|605331
CELSR2	CELSR2	6.5319E-01	0	G protein coupled receptor	BrainSpLMD|1952;Eurexp|euxassay_008296|brain, spinal cord, vibrissa;BrainSpMouseDev|33178	OMIM|604265
FAM13A	FAM13A	6.5259E-01	0	Unclassified	BrainSpLMD|10144	OMIM|613299
NEUROD1	NEUROD1	6.4094E-01	0	Transcription factor	BrainSpLMD|4760;Eurexp|euxassay_019467|dorsal grey horn, dorsal root ganglion, glossopharyngeal IX, mantle layer, marginal layer, neural retina, olfactory, pancreas, pineal primordium, pituitary, trigeminal V, vagus X, ventral grey horn, ventricular layer, vestibulocochlear VIII, vomeronasal organ;BrainSpMouseDev|17779	OMIM|601724;HPO|4760|Autosomal dominant inheritance, Maturity-onset diabetes of the young
CPE	CPE	6.3365E-01	0	Carboxypeptidase	BrainSpLMD|1363	OMIM|114855
DCC	DCC	6.2320E-01	0	Cell surface receptor	BrainSpLMD|1630;Eurexp|euxassay_009578|mantle layer, marginal layer, neural retina, ventricular layer;BrainSpMouseDev|12956	OMIM|120470;COSMIC||CRC, melanoma, SCC;HPO|1630|Autosomal dominant inheritance, Bimanual synkinesia, Hereditary nonpolyposis colorectal carcinoma, Incomplete penetrance, Neoplasm of the stomach, Renal cell carcinoma, Squamous cell carcinoma, Transitional cell carcinoma of the bladder, Uterine leiomyosarcoma
ABRACL	ABRACL	6.1862E-01	0	Unclassified	BrainSpLMD|58527	
