id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
IDS	IDS	7.2447E-01	1.35E-05	Enzyme: Sulphohydrolase	BrainSpLMD|3423	OMIM|300823;HPO|3423|Abnormality of retinal pigmentation, Abnormality of the heart valves, Asthma, Cervical cord compression, Coarse facial features, Congestive heart failure, Delayed eruption of teeth, Dermatan sulfate excretion in urine, Diarrhea, Dysostosis multiplex, Flexion contracture, Hearing impairment, Heparan sulfate excretion in urine, Hepatomegaly, Hoarse voice, Hydrocephalus, Hypertrichosis, Inguinal hernia, Intellectual disability, profound, Intestinal pseudo-obstruction, Kyphosis, Macrocephaly, Macroglossia, Mild short stature, Neurodegeneration, Obstructive sleep apnea, Papilledema, Pes cavus, Ptosis, Recurrent otitis media, Scaphocephaly, Seizures, Severe short stature, Short neck, Short stature, Splenomegaly, Split hand, Thick lower lip vermilion, Tracheobronchomalacia, Umbilical hernia, Widely spaced teeth, X-linked recessive inheritance
RND3	RND3	8.1794E-01	1.43E-05	G protein	BrainSpLMD|390	OMIM|602924
NTM	NTM	1.0698E+00	1.52E-05	Adhesion molecule	BrainSpLMD|50863;Eurexp|euxassay_012548|axial skeleton, dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, meninges, mesenchyme, neural retina, trigeminal V, vestibulocochlear VIII;BrainSpMouseDev|87964	OMIM|607938
RAB12	RAB12	7.7294E-01	1.59E-05	G protein		OMIM|616448
PPP4R1	PPP4R1	1.2243E+00	2.00E-05	Enzyme regulator	BrainSpLMD|9989	OMIM|604908
LINC00478	LINC00478	1.0849E+00	2.26E-05			
NEUROD1	NEUROD1	1.4561E+00	2.54E-05	Transcription factor	BrainSpLMD|4760;Eurexp|euxassay_019467|dorsal grey horn, dorsal root ganglion, glossopharyngeal IX, mantle layer, marginal layer, neural retina, olfactory, pancreas, pineal primordium, pituitary, trigeminal V, vagus X, ventral grey horn, ventricular layer, vestibulocochlear VIII, vomeronasal organ;BrainSpMouseDev|17779	OMIM|601724;HPO|4760|Autosomal dominant inheritance, Maturity-onset diabetes of the young
CNR1	CNR1	8.7422E-01	2.60E-05	G protein coupled receptor	BrainSpLMD|1268;BrainSpMouseDev|12584	SFARI||Autism, 3 - Suggestive evidence;OMIM|114610
PDE1C	PDE1C	1.8098E+00	2.84E-05	Enzyme: Phosphodiesterase	BrainSpLMD|5137;BrainSpMouseDev|18341	SFARI||Autism, No category;OMIM|602987
CDC5L	CDC5L	5.9343E-01	2.97E-05	Cell cycle control protein	BrainSpLMD|988	OMIM|602868
SCHIP1	SCHIP1	5.0071E-01	4.00E-05	Unclassified	BrainSpLMD|29970;Eurexp|euxassay_012101|aorta, bladder, brain, dorsal root ganglion, facial VII, glossopharyngeal IX, hindgut, incisor, mantle layer, mesenchyme, metanephros, midgut, molar, neural retina, oesophagus, olfactory, pancreas, primitive seminiferous tubules, spinal cord, stomach, submandibular gland primordium, trigeminal V, vagus X, ventricular layer, vestibulocochlear VIII, vomeronasal organ	
QSER1	QSER1	7.1632E-01	4.15E-05	Unclassified	BrainSpLMD|79832	
CNTNAP2	CNTNAP2	9.3355E-01	5.21E-05	Adhesion molecule	BrainSpLMD|26047;Eurexp|euxassay_011473|facial VII, forebrain, glossopharyngeal IX, hindbrain, midbrain, neural retina, spinal cord, trigeminal V	SFARI||Autism, 2 - Strong candidate;OMIM|604569;COSMIC||glioma, melanoma;HPO|26047|Cortical dysplasia, Delayed gross motor development, Hyperactivity, Impaired social interactions, Intellectual disability, Progressive language deterioration, Reduced tendon reflexes, Seizures
MARK3	MARK3	5.9611E-01	5.31E-05	Serine/threonine kinase	BrainSpLMD|4140	OMIM|602678
MEX3A	MEX3A	5.0393E-01	5.59E-05	RNA binding protein	Eurexp|euxassay_010898|neural retina, olfactory, vomeronasal organ	OMIM|611007
GTF2IP1	GTF2IP1	8.0509E-01	5.61E-05			
PENK	PENK	1.3858E+00	6.36E-05	Peptide hormone	BrainSpLMD|5179;BrainSpMouseDev|18385	OMIM|131330
AC009245.3	AC009245.3	2.0461E+00	6.78E-05			
ZDHHC17	ZDHHC17	4.8179E-01	7.01E-05	Unclassified	BrainSpLMD|23390	OMIM|607799
SLA	SLA	5.8520E-01	7.05E-05	Adapter molecule	BrainSpLMD|6503	OMIM|601099
MT.ATP6	MT.ATP6	3.0007E-01	7.15E-05			
THSD7A	THSD7A	9.9876E-01	7.52E-05	Unclassified	Eurexp|euxassay_013737|calyces, dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, marginal layer, mesenchyme, midgut, neural retina, olfactory, stomach, thyroid, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|612249
YWHAQ	YWHAQ	6.6152E-01	8.05E-05	Adapter molecule	BrainSpLMD|10971	OMIM|609009
KIF3C	KIF3C	9.9986E-01	8.30E-05	Motor protein	BrainSpLMD|3797;Eurexp|euxassay_010971|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, midgut, neural retina, olfactory, spinal cord, stomach, thoracic, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|602845
TENM4	TENM4	1.0823E+00	8.55E-05	Cell surface receptor		OMIM|610084;HPO|26011|Age-dependent penetrance, Autosomal dominant inheritance, Intention tremor, Postural tremor, Slow progression, Variable expressivity
PREX1	PREX1	8.3091E-01	8.66E-05	Guanine nucleotide exchange factor	BrainSpLMD|57580;Eurexp|euxassay_007998|femur, humerus, mandible, mantle layer, marginal layer, maxilla, orbito-sphenoid, palatal shelf, rib, ventricular layer	SFARI||Autism, 3 - Suggestive evidence;OMIM|606905
PALMD	PALMD	7.2907E-01	9.14E-05	Unclassified	BrainSpLMD|54873	OMIM|610182
ANK3	ANK3	1.2154E+00	0.000105759	Adapter molecule	BrainSpLMD|288;BrainSpMouseDev|11522	SFARI||Autism, No category;OMIM|600465;HPO|288|Aggressive behavior, Autosomal recessive inheritance, Bruxism, Generalized hypotonia, Hyperactivity, Intellectual disability, Intellectual disability, moderate, Spasticity
CLMP	CLMP	9.7515E-01	0.000106624		BrainSpLMD|79827;Eurexp|euxassay_001798|mantle layer, marginal layer	OMIM|611693;HPO|79827|Abnormal peristalsis, Autosomal recessive inheritance, Chronic diarrhea, Cognitive impairment, Congenital shortened small intestine, Decreased intestinal transit time, Failure to thrive, Hypotrichosis, Intestinal hypoplasia, Intestinal malrotation, Lipoatrophy, Short stature, Steatorrhea
TCF25	TCF25	2.9231E-01	0.000112761	Unclassified	BrainSpLMD|22980;Eurexp|euxassay_011485|cervical, cervico-thoracic, clavicle, dorsal root ganglion, facial VII, glossopharyngeal IX, incisor, mandible, mantle layer, maxilla, molar, neural retina, orbito-sphenoid, submandibular gland primordium, thoracic, thymus primordium, thyroid, trigeminal V, vagus X, vault of skull, ventral grey horn, vestibulocochlear VIII, vibrissa;BrainSpMouseDev|42698	OMIM|612326
RPL7	RPL7	4.3928E-01	0.000115637	Ribosomal subunit		OMIM|604166
KPNA4	KPNA4	2.9243E-01	0.000117889	Transport/cargo protein	BrainSpLMD|3840	OMIM|602970
PDHA1	PDHA1	1.1716E+00	0.00012048	Enzyme: Dehydrogenase	BrainSpLMD|5160	OMIM|300502;HPO|5160|Abnormality of eye movement, Agenesis of corpus callosum, Anteverted nares, Apneic episodes precipitated by illness, fatigue, stress, Basal ganglia cysts, Cerebral atrophy, Choreoathetosis, Chronic lactic acidosis, Decreased activity of the pyruvate dehydrogenase complex, Dystonia, Episodic ataxia, Flared nostrils, Frontal bossing, Generalized hypotonia, Global developmental delay, Hyperalaninemia, Increased CSF lactate, Increased serum lactate, Infantile onset, Intellectual disability, Lethargy, Long philtrum, Microcephaly, Phenotypic variability, Ptosis, Seizures, Severe lactic acidosis, Small for gestational age, Ventriculomegaly, Wide nasal bridge, X-linked dominant inheritance
CEP78	CEP78	4.9322E-01	0.000122039	Unclassified		OMIM|617110;HPO|84131|Abnormal electroretinogram, Abnormality of cochlea, Astigmatism, Ataxia, Autosomal recessive inheritance, Cataract, Hemianopia, High-grade hypermetropia, Iris hypopigmentation, Macular degeneration, Nyctalopia, Nystagmus, Photophobia, Scotoma, Sensorineural hearing impairment, Vestibular hypofunction, Visual loss
GNG4	GNG4	1.5052E+00	0.000128576	G protein	BrainSpLMD|2786	OMIM|604388
CUX2	CUX2	3.0422E-01	0.000129479	Transcription factor	BrainSpMouseDev|12829	OMIM|610648
PTPRK	PTPRK	1.5766E+00	0.000145884	Receptor tyrosine phosphatase	BrainSpLMD|5796;Eurexp|euxassay_009627|mantle layer, marginal layer, midgut, stomach, ventral grey horn, vibrissa;BrainSpMouseDev|19035	OMIM|602545;COSMIC||colorectal
MIDN	MIDN	6.0162E-01	0.000187877	Unclassified		OMIM|606700
THBS1	THBS1	5.8705E-01	0.000211697	Extracellular matrix protein	BrainSpLMD|7057;Eurexp|euxassay_005711|axial skeleton, clavicle, cranium, footplate, handplate, left lung, lip, liver, mesenchyme, naris, rest of mesenchyme, right lung, sternum, turbinate bones	SFARI||Autism, No category;OMIM|188060
ZBTB18	ZBTB18	2.9110E-01	0.000240164	Transcription regulatory protein	BrainSpLMD|10472	OMIM|608433;HPO|10472|Abnormality of the pinna, Agenesis of corpus callosum, Aplasia/Hypoplasia of the corpus callosum, Autosomal dominant inheritance, Depressed nasal bridge, Epicanthus, Generalized hypotonia, Global developmental delay, Hypertelorism, Intellectual disability, Low-set ears, Microcephaly, Micrognathia, Prominent forehead, Round face, Seizures, Short stature, Smooth philtrum, Thin upper lip vermilion, Thin vermilion border, Variable expressivity
SHFM1	SHFM1	4.2984E-01	0.000243069			
GRIA2	GRIA2	2.7694E-01	0.000255311	Extracellular ligand gated channel	BrainSpLMD|2891;Eurexp|euxassay_010006|brain, dorsal root ganglion, molar, penis, skeletal muscle, spinal cord, trigeminal V, vagus X;BrainSpMouseDev|14576	OMIM|138247
SPIRE1	SPIRE1	7.4522E-01	0.000279418	Transport/cargo protein	BrainSpLMD|56907	OMIM|609216
CHMP5	CHMP5	5.7713E-01	0.000287177	Transport/cargo protein	BrainSpLMD|51510	OMIM|610900
RPL34	RPL34	3.4900E-01	0.000292638	Ribosomal subunit	Eurexp|euxassay_007041|embryo	OMIM|616862
HES6	HES6	1.0828E+00	0.000312082	Transcription regulatory protein	BrainSpLMD|55502;Eurexp|euxassay_018314|head mesenchyme, marginal layer, mesenchyme, molar, neural retina, olfactory, respiratory, retina, skeletal muscle, thymus primordium, trachea, ventricular layer, vertebral axis muscle system;BrainSpMouseDev|35214	OMIM|610331
MLLT11	MLLT11	4.6022E-01	0.000317914	Unclassified	BrainSpLMD|10962;Eurexp|euxassay_010405|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, midgut, neural retina, olfactory, spinal cord, stomach, thoracic, trigeminal V, vestibulocochlear VIII, vomeronasal organ	OMIM|604684;COSMIC||ALL;HPO|10962|Autosomal dominant inheritance, Juvenile myelomonocytic leukemia, Somatic mutation
BAZ2B	BAZ2B	5.1845E-01	0.000327596	Transcription regulatory protein	BrainSpLMD|29994;Eurexp|euxassay_011654|olfactory, vomeronasal organ	OMIM|605683
CTC.308K20.3	CTC.308K20.3	2.7408E-01	0.000409042			
TMSB4X	TMSB4X	2.6324E-01	0.00041227	Cytoskeletal associated protein		OMIM|300159
LZTS1	LZTS1	1.3631E+00	0.000452627	Unclassified	BrainSpLMD|11178;Eurexp|euxassay_011133|mantle layer, marginal layer, ventricular layer;BrainSpMouseDev|84266	OMIM|606551;HPO|11178|Autosomal dominant inheritance, Squamous cell carcinoma
MEF2A	MEF2A	5.5034E-01	0.000472012	Transcription regulatory protein	BrainSpLMD|4205;BrainSpMouseDev|17027	OMIM|600660
RPL34P18	RPL34P18	3.2608E-01	0.000473088			
H3F3AP4	H3F3AP4	5.2643E-01	0.000473559			
SMARCD3	SMARCD3	9.8856E-01	0.000486004	Transcription regulatory protein	BrainSpLMD|6604	OMIM|601737
TUBB	TUBB	4.9410E-01	0.000490598	Cytoskeletal protein	BrainSpLMD|203068	OMIM|191130;HPO|203068|Abnormality of cardiovascular system morphology, Abnormality of the skin, Ataxia, Autosomal dominant inheritance, Blepharophimosis, Brachycephaly, Cerebellar hypoplasia, Cleft palate, Congenital onset, Delayed speech and language development, Edema, Epicanthus, Flat face, Global developmental delay, High palate, Hypertelorism, Hypoplasia of the brainstem, Hypoplastic nipples, Increased number of skin folds, Intellectual disability, Irregular hyperpigmentation, Localized neuroblastoma, Low-set ears, Microcephaly, Motor delay, Narrow mouth, Periorbital fullness, Posteriorly rotated ears, Short neck, Short palpebral fissure, Thickened skin, Wide intermamillary distance
