id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
NRXN3	NRXN3	1.3863E+00	5.78E-09	Adhesion molecule	BrainSpLMD|9369;Eurexp|euxassay_009777|bladder, collecting ducts, inner ear, mantle layer, marginal layer, neural retina, vibrissa	SFARI||Autism, 3 - Suggestive evidence;OMIM|600567
DCLK2	DCLK2	1.3405E+00	2.48E-08	Serine/threonine kinase	BrainSpLMD|166614;Eurexp|euxassay_009796|associated mesenchyme, brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, nasal cavity, neural retina, spinal cord, thoracic, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|613166
SP9	SP9	1.6859E+00	5.64E-08		BrainSpLMD|100131390;BrainSpMouseDev|120188	
RP11.384F7.2	RP11.384F7.2	2.0359E+00	1.19E-07			
DLX1	DLX1	1.5704E+00	1.24E-07	Transcription factor	BrainSpLMD|1745;Eurexp|euxassay_008426|cochlea, epithelium, footplate, handplate, incisor, inner ear, mantle layer, midgut, naso-lacrimal duct, neural retina, oesophagus, paraxial mesenchyme, retina, skeletal muscle, skeleton, stomach, utricle, vibrissa;BrainSpMouseDev|13169	SFARI||Autism, 5 - Hypothesized but untested;OMIM|600029
SOX2.OT	SOX2.OT	6.3856E-01	1.24E-07			
BEST3	BEST3	2.3432E+00	1.51E-07	Integral membrane protein	BrainSpLMD|144453	OMIM|607337
DLX2	DLX2	1.5241E+00	2.08E-07	Transcription factor	BrainSpLMD|1746;BrainSpMouseDev|13171	SFARI||Autism, 4 - Minimal evidence;OMIM|126255
GLCCI1	GLCCI1	2.2105E+00	2.54E-07	Unclassified	BrainSpLMD|113263;Eurexp|euxassay_014439|axial skeleton, nasal septum, olfactory, ventricular layer, vestibulocochlear VIII, vomeronasal organ;BrainSpMouseDev|82074	OMIM|614283
TIAM1	TIAM1	2.1974E+00	2.54E-07	Guanine nucleotide exchange factor	BrainSpLMD|7074;Eurexp|euxassay_006321|epidermis, incisor, molar, naris, olfactory, submandibular gland primordium, thymus primordium, vibrissa;BrainSpMouseDev|21603	OMIM|600687
MARCKS	MARCKS	5.4501E-01	2.59E-07	Cytoskeletal protein	BrainSpLMD|4082	OMIM|177061
GAD1	GAD1	1.2411E+00	2.68E-07	Enzyme: Decarboxylase	BrainSpLMD|2571;Eurexp|euxassay_005634|cerebral cortex, corpus striatum, hindbrain, incisor, mantle layer, marginal layer, molar, olfactory lobe, oral region, spinal cord, telencephalon;BrainSpMouseDev|14191	SFARI||Autism, 5 - Hypothesized but untested;OMIM|605363;HPO|2571|Autosomal recessive inheritance, Babinski sign, Cerebral palsy, Flexion contracture, Global developmental delay, Heterogeneous, Hyperreflexia, Infantile onset, Intellectual disability, Microcephaly, Scoliosis, Seizures, Spastic diplegia, Spastic tetraplegia
DLX6	DLX6	1.9408E+00	3.27E-07	Transcription factor	BrainSpLMD|1750;BrainSpMouseDev|13175	SFARI||Autism, 4 - Minimal evidence;OMIM|600030;HPO|1750|Finger syndactyly, Oligodactyly
PDZRN4	PDZRN4	1.9835E+00	4.08E-07	Unclassified	BrainSpLMD|29951;Eurexp|euxassay_013149|axial skeleton, basioccipital bone, femur, fibula, humerus, mantle layer, phalanx, rib, scapula, tibia	OMIM|609730
ARX	ARX	1.8186E+00	6.79E-07	Transcription factor	BrainSpLMD|170302;Eurexp|euxassay_018148|floor plate, floorplate, mantle layer, mesenchyme, ovary, pancreas, paramesonephric duct, skeletal muscle, tarsus, ventricle, ventricular layer;BrainSpMouseDev|11665	SFARI||Autism, No category;OMIM|300382;HPO|170302|Abnormal hair pattern, Abnormality of skin morphology, Abnormality of the hip bone, Agenesis of corpus callosum, Ambiguous genitalia, Broad alveolar ridges, Choreoathetosis, Coarse facial features, Cryptorchidism, Death in infancy, Decreased testicular size, Delayed speech and language development, Developmental regression, Diarrhea, Duane anomaly, Dysarthria, Dysphagia, Dyspnea, Dystonia, EEG abnormality, Epileptic encephalopathy, Feeding difficulties in infancy, Flexion contracture, Focal dystonia, Generalized hirsutism, Generalized hypotonia, Generalized myoclonic seizures, Gliosis, Global developmental delay, Hemiplegia, High forehead, High palate, Hirsutism, Hyperconvex nail, Hyperreflexia, Hypohidrosis, Hypoplasia of penis, Hypospadias, Hypsarrhythmia, Infantile spasms, Intellectual disability, Intellectual disability, progressive, Intellectual disability, severe, Large eyes, Limb dystonia, Limb joint contracture, Lissencephaly, Long philtrum, Long upper lip, Low anterior hairline, Low-set ears, Lower limb spasticity, Malabsorption, Microcephaly, Micrognathia, Micropenis, Muscle stiffness, Muscular hypotonia, Muscular hypotonia of the trunk, Myoclonus, Neonatal hypotonia, Nystagmus, Optic atrophy, Overlapping toe, Pachygyria, Profound global developmental delay, Prominent nasal bridge, Prominent supraorbital ridges, Protruding ear, Renal dysplasia, Rigidity, Scoliosis, Seizures, Severe global developmental delay, Short stature, Spastic tetraplegia, Spasticity, Specific learning disability, Status epilepticus, Strabismus, Synophrys, Tapered finger, Tetraplegia, Thin upper lip vermilion, Triangular face, Ventriculomegaly, Visual impairment, Wide anterior fontanel, Wide nasal bridge, X-linked inheritance, X-linked recessive inheritance
FAM92A1	FAM92A1	1.4151E+00	1.09E-06			
TAC3	TAC3	2.7199E+00	1.14E-06	Unclassified	BrainSpLMD|6866;BrainSpMouseDev|21095	OMIM|162330;HPO|6866|Abnormality of body height, Abnormality of the voice, Absence of pubertal development, Absence of secondary sex characteristics, Anxiety, Autosomal recessive inheritance, Breast hypoplasia, Cryptorchidism, Decreased testicular size, Decreased testosterone in males, Delayed puberty, Delayed skeletal maturation, Depressivity, Eunuchoid habitus, Female hypogonadism, Gynecomastia, Hypogonadotrophic hypogonadism, Hypoplasia of the ovary, Hypoplasia of the uterus, Impotence, Increased female libido, Male hypogonadism, Micropenis, Non-obstructive azoospermia, Osteopenia, Osteoporosis, Primary amenorrhea, Secondary amenorrhea, Sparse body hair, Wide intermamillary distance
H1F0	H1F0	1.4726E+00	2.15E-06	DNA binding protein	BrainSpLMD|3005;Eurexp|euxassay_006503|embryo	OMIM|142708
TMEM41B	TMEM41B	9.4271E-01	3.51E-06	Integral membrane protein		
JUND	JUND	8.8612E-01	4.50E-06	Transcription factor	BrainSpLMD|3727;BrainSpMouseDev|16251	OMIM|165162
SOX1	SOX1	1.2812E+00	4.61E-06	Transcription factor	BrainSpLMD|6656;Eurexp|euxassay_019565|ventral grey horn, ventricular layer	OMIM|602148
RP11.588P7.1	RP11.588P7.1	2.2349E+00	7.84E-06			
ZSWIM5	ZSWIM5	2.1055E+00	8.06E-06	Unclassified		SFARI||Autism, 6 - Evidence does not support role
PCDH17	PCDH17	1.8700E+00	1.41E-05	Adhesion molecule	BrainSpLMD|27253	OMIM|611760
RP11.110G21.2	RP11.110G21.2	1.1580E+00	1.53E-05			
DDX46	DDX46	4.3247E-01	1.55E-05	RNA helicase	BrainSpLMD|9879	
APLP2	APLP2	6.4628E-01	1.57E-05	Integral membrane protein	BrainSpLMD|334;Eurexp|euxassay_004667|axial muscle, fundus region, submandibular gland primordium, urethra, ventral grey horn, vibrissa	OMIM|104776
TMSB4X	TMSB4X	7.7966E-01	1.58E-05	Cytoskeletal associated protein		OMIM|300159
DACH2	DACH2	2.3407E+00	1.59E-05	Transcription factor;Cell cycle control protein	BrainSpLMD|117154;Eurexp|euxassay_009795|basal columns, bladder, ear, mantle layer, marginal layer, medullary stroma, renal/urinary system, tegmentum, urachus;BrainSpMouseDev|60489	OMIM|300608
EPHB2	EPHB2	2.6766E-01	2.21E-05	Receptor tyrosine kinase	BrainSpLMD|2048;Eurexp|euxassay_018956|mandible, marginal layer, mesenchyme, rib, ventricular layer;BrainSpMouseDev|13622	SFARI||Autism, No category;OMIM|600997
TMEM2	TMEM2	1.4353E+00	2.84E-05	Integral membrane protein	BrainSpLMD|23670	OMIM|605835
HNRNPA1	HNRNPA1	6.2588E-01	2.86E-05	RNA binding protein	BrainSpLMD|3178	OMIM|164017;HPO|3178|Abnormality of the abdominal musculature, Amyotrophic lateral sclerosis, Anxiety, Autosomal dominant inheritance, Depressivity, Dyspnea, Elevated alkaline phosphatase, Emotional lability, Fatigable weakness of respiratory muscles, Fatigable weakness of swallowing muscles, Fatigue, Generalized muscle weakness, Limb-girdle muscular dystrophy, Mildly elevated creatine phosphokinase, Muscle cramps, Muscle fiber inclusion bodies, Muscular dystrophy, Myopathy, Neurodegeneration, Pain, Paralysis, Proximal muscle weakness, Respiratory failure, Rimmed vacuoles, Skeletal muscle atrophy, Spasticity, Xerostomia
TMSB4XP1	TMSB4XP1	7.0125E-01	3.04E-05	-	BrainSpLMD|7115	
PRRC2C	PRRC2C	4.0532E-01	3.11E-05	Unclassified	BrainSpLMD|23215	OMIM|617373
EFNA5	EFNA5	1.4476E+00	3.12E-05	Ligand	BrainSpLMD|1946;BrainSpMouseDev|13418	OMIM|601535
DLX5	DLX5	1.2898E+00	3.13E-05	Transcription regulatory protein	BrainSpLMD|1749;BrainSpMouseDev|13174	OMIM|600028;HPO|1749|Autosomal recessive inheritance, Finger syndactyly, Oligodactyly, Sensorineural hearing impairment, Split foot, Split hand
FTL	FTL	4.3140E-01	3.63E-05	Storage protein	BrainSpLMD|2512	OMIM|134790;HPO|2512|Abnormality of metabolism/homeostasis, Anarthria, Ataxia, Autosomal dominant inheritance, Autosomal recessive inheritance, Babinski sign, Blepharospasm, Bradykinesia, Cataract, Cavitation of the basal ganglia, Chorea, Choreoathetosis, Congenital nuclear cataract, Decreased serum ferritin, Dementia, Disinhibition, Dysarthria, Dysphagia, Dysphonia, Dystonia, Emotional lability, Gait disturbance, Hyperreflexia, Hypomimic face, Increased serum ferritin, Laryngeal dystonia, Mutism, Neurodegeneration, Optic atrophy, Orofacial dyskinesia, Parkinsonism, Phenotypic variability, Progressive, Retinal degeneration, Rigidity, Spastic diplegia, Spasticity, Tremor, Writer's cramp
PLXNA4	PLXNA4	1.2493E+00	3.67E-05	Unclassified	BrainSpLMD|91584;Eurexp|euxassay_009720|cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, thoracic, trigeminal V, vagus X;BrainSpMouseDev|89119	SFARI||Autism, 3 - Suggestive evidence;OMIM|604280
TMSB4XP8	TMSB4XP8	6.7984E-01	3.71E-05	Cytoskeletal associated protein		
FAM76A	FAM76A	3.6299E-01	0.000105457	Unclassified	BrainSpLMD|199870;Eurexp|euxassay_006532|embryo	
RPS11	RPS11	5.7563E-01	0.000125601	Ribosomal subunit	BrainSpLMD|6205	OMIM|180471
CEP78	CEP78	6.5676E-01	0.00013659	Unclassified		OMIM|617110;HPO|84131|Abnormal electroretinogram, Abnormality of cochlea, Astigmatism, Ataxia, Autosomal recessive inheritance, Cataract, Hemianopia, High-grade hypermetropia, Iris hypopigmentation, Macular degeneration, Nyctalopia, Nystagmus, Photophobia, Scotoma, Sensorineural hearing impairment, Vestibular hypofunction, Visual loss
SLK	SLK	4.7681E-01	0.000149951	Serine/threonine kinase	BrainSpLMD|9748;Eurexp|euxassay_012162|facial VII, midgut, molar, oesophagus, oral epithelium, rectum, stomach, thymus primordium, thyroid	OMIM|616563
HMGN1	HMGN1	3.4793E-01	0.000151726	Transcription regulatory protein	BrainSpLMD|3150;Eurexp|euxassay_003511|calyces, cochlea, mantle layer, marginal layer, vibrissa;BrainSpMouseDev|15087	SFARI||Autism, 3 - Suggestive evidence;OMIM|163920
FAM179B	FAM179B	4.4004E-01	0.000179934			
UBR1	UBR1	3.8133E-01	0.000216468	Ubiquitin proteasome system protein	BrainSpLMD|197131	OMIM|605981;HPO|197131|Abnormal hair pattern, Abnormality of the nail, Abnormality of the vagina, Absent lacrimal punctum, Agenesis of permanent teeth, Alopecia, Anal atresia, Anasarca, Anemia, Anteriorly placed anus, Aplasia cutis congenita of scalp, Atrial septal defect, Autosomal recessive inheritance, Cafe-au-lait spot, Calvarial skull defect, Clinodactyly of the 5th finger, Clitoral hypertrophy, Colonic diverticula, Convex nasal ridge, Cryptorchidism, Death in childhood, Delayed eruption of teeth, Delayed skeletal maturation, Diabetes mellitus, Exocrine pancreatic insufficiency, Failure to thrive, Fair hair, Frontal upsweep of hair, Generalized hypotonia, Hydronephrosis, Hypocalcemia, Hypoplasia of the primary teeth, Hypoplastic nipples, Hypoproteinemia, Hypospadias, Hypothyroidism, Increased circulating very-low-density lipoprotein levels, Intellectual disability, Intrauterine growth retardation, Joint laxity, Lacrimation abnormality, Malabsorption, Microcephaly, Microdontia, Micropenis, Midline skin dimples over anterior/posterior fontanelles, Oligodontia, Rectovaginal fistula, Sensorineural hearing impairment, Septate vagina, Short nose, Short stature, Single transverse palmar crease, Situs inversus totalis, Small for gestational age, Sparse scalp hair, Strabismus, Underdeveloped nasal alae, Urethrovaginal fistula, Ventricular septal defect
HSPA4	HSPA4	8.2114E-01	0.000231672	Chaperone	BrainSpLMD|3308	OMIM|601113
RCOR3	RCOR3	9.4536E-01	0.000251943	DNA binding protein	BrainSpLMD|55758	
CHD7	CHD7	8.9788E-01	0.000255791	DNA binding protein	Eurexp|euxassay_010758|marginal layer, olfactory, ventricular layer, vestibulocochlear VIII, vomeronasal organ	SFARI||Autism, No category;OMIM|608892;HPO|55636|Abnormality of body height, Abnormality of female internal genitalia, Abnormality of lymphocytes, Abnormality of the aortic valve, Abnormality of the cardiac septa, Abnormality of the inner ear, Abnormality of the soft palate, Abnormality of the voice, Absence of pubertal development, Absence of secondary sex characteristics, Alopecia, Anophthalmia, Anosmia, Anterior hypopituitarism, Anxiety, Aplasia/Hypoplasia of the earlobes, Aplasia/Hypoplasia of the eyebrow, Aplasia/Hypoplasia of the thymus, Atrial septal defect, Attention deficit hyperactivity disorder, Autism, Autosomal dominant inheritance, Bifid scrotum, Breast hypoplasia, Choanal atresia, Chorioretinal coloboma, Chronic diarrhea, Cleft lip, Cleft palate, Cleft upper lip, Coloboma, Cryptorchidism, Decreased fertility, Decreased testicular size, Decreased testosterone in males, Delayed eruption of teeth, Delayed puberty, Delayed skeletal maturation, Depressed nasal bridge, Depressivity, Desquamation of skin soon after birth, Dilatation of the aortic arch, Dimple chin, Double outlet right ventricle, Downslanted palpebral fissures, Dry skin, Duodenal atresia, Dysphagia, Edema, Eosinophilia, Erectile abnormalities, Erythroderma, Esophageal atresia, Eunuchoid habitus, External ear malformation, Facial asymmetry, Facial palsy, Failure to thrive, Feeding difficulties, Female hypogonadism, Fever, Gastroesophageal reflux, Gonadotropin deficiency, Gynecomastia, Hearing impairment, Hepatomegaly, Horseshoe kidney, Hydronephrosis, Hypocalcemia, Hypogonadotrophic hypogonadism, Hypoplasia of penis, Hypoplasia of the ovary, Hypoplasia of the uterus, Hyposmia, Hypothalamic gonadotropin-releasing hormone deficiency, Hypothyroidism, Impotence, Increased female libido, Intellectual disability, Interrupted aortic arch, Iris coloboma, Labial hypoplasia, Low-set, posteriorly rotated ears, Lymphadenopathy, Lymphopenia, Malar flattening, Male hypogonadism, Micropenis, Microphthalmia, Muscular hypotonia, Narrow face, Narrow mouth, Non-obstructive azoospermia, Nystagmus, Obsessive-compulsive behavior, Optic atrophy, Osteopenia, Osteoporosis, Overfolded helix, Parathyroid hypoplasia, Patent ductus arteriosus, Phenotypic variability, Pneumonia, Polyhydramnios, Posterior choanal atresia, Postnatal growth retardation, Primary amenorrhea, Pruritus, Ptosis, Pulmonic stenosis, Reduced bone mineral density, Secondary amenorrhea, Sensorineural hearing impairment, Severe combined immunodeficiency, Sparse body hair, Splenomegaly, Sporadic, Square face, Strabismus, Tetralogy of Fallot, Thickened skin, Tracheoesophageal fistula, Umbilical hernia, Ventricular septal defect, Wide intermamillary distance
FBXW7	FBXW7	1.0632E+00	0.000280425	Ubiquitin proteasome system protein	BrainSpLMD|55294;BrainSpMouseDev|30242	OMIM|606278;COSMIC||colorectal, endometrial, T-ALL
ANKRD11	ANKRD11	9.0886E-01	0.000290964	Transcription regulatory protein	BrainSpLMD|29123	SFARI||Autism, 2 - Strong candidate;OMIM|611192;HPO|29123|Anteverted nares, Autism, Autosomal dominant inheritance, Cervical ribs, Clinodactyly, Colpocephaly, Cryptorchidism, Delayed skeletal maturation, Frontal bossing, Global developmental delay, High forehead, High palate, Hypertelorism, Hypoplasia of the corpus callosum, Intellectual disability, Intellectual disability, moderate, Long palpebral fissure, Long philtrum, Low anterior hairline, Low posterior hairline, Macrodontia, Macrotia, Microcephaly, Micrognathia, Oligodontia, Optic nerve hypoplasia, Periventricular gray matter heterotopia, Pointed chin, Protruding ear, Radial deviation of finger, Rib fusion, Round face, Seizures, Short stature, Single transverse palmar crease, Smooth philtrum, Syndactyly, Telecanthus, Thick eyebrow, Thoracic kyphosis, Triangular face, Underdeveloped nasal alae, Ventriculomegaly, Vertebral arch anomaly, Vertebral fusion, Wide mouth, Widely-spaced maxillary central incisors
MT.TP	MT.TP	5.8798E-01	0.000309902			
OCIAD1	OCIAD1	8.4433E-01	0.000316896	Unclassified	BrainSpLMD|54940	
EXOSC6	EXOSC6	6.7503E-01	0.000317612	Ribonuclease	BrainSpLMD|118460;Eurexp|euxassay_013513|submandibular gland primordium	OMIM|606490
SF3B2	SF3B2	3.2958E-01	0.000326486	RNA binding protein	BrainSpLMD|10992	OMIM|605591
PLS3	PLS3	1.4554E+00	0.000339961	Structural protein	BrainSpLMD|5358	OMIM|300131;HPO|5358|Osteopenia, Osteoporosis, Vertebral compression fractures, X-linked dominant inheritance
DENR	DENR	3.2180E-01	0.000380711	Unclassified	BrainSpLMD|8562	SFARI||Autism, 3 - Suggestive evidence;OMIM|604550
SEMA6D	SEMA6D	7.6317E-01	0.00038666	Membrane bound ligand	BrainSpLMD|80031;Eurexp|euxassay_010735|dorsal root ganglion, embryo, facial VII, glossopharyngeal IX, mantle layer, marginal layer, trigeminal V, ventricular layer, vestibulocochlear VIII;BrainSpMouseDev|84750	OMIM|609295
DLD	DLD	2.5296E-01	0.000446544	Enzyme: Dehydrogenase	BrainSpLMD|1738	OMIM|238331;HPO|1738|Ataxia, Autosomal recessive inheritance, Dystonia, Elevated hepatic transaminases, Elevated plasma branched chain amino acids, Encephalopathy, Feeding difficulties, Generalized hypotonia, Global developmental delay, Hepatic encephalopathy, Hepatomegaly, Hypercoagulability, Hypertrophic cardiomyopathy, Hypoglycemia, Increased serum lactate, Increased urine alpha-ketoglutarate concentration, Lactic acidosis, Lethargy, Metabolic acidosis, Microcephaly, Neurodevelopmental delay, Seizures, Spasticity, Variable expressivity, Vomiting
HNRNPH1	HNRNPH1	4.7526E-01	0.00045066	Ribonucleoprotein	BrainSpLMD|3187	OMIM|601035
NEK1	NEK1	3.0632E-01	0.000491837	Serine/threonine kinase	BrainSpLMD|4750;Eurexp|euxassay_014225|dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, thoracic, trigeminal V, ventral grey horn	OMIM|604588;HPO|4750|Ambiguous genitalia, Amyotrophic lateral sclerosis, Anxiety, Autosomal recessive inheritance, Cleft palate, Depressivity, Digenic inheritance, Disproportionate shortening of the tibia, Dyspnea, Emotional lability, Fatigable weakness of respiratory muscles, Fatigable weakness of swallowing muscles, Fatigue, Generalized muscle weakness, Hamartoma of tongue, Horizontal ribs, Hydrops fetalis, Hypoplasia of the epiglottis, Lateral clavicle hook, Median cleft lip, Muscle cramps, Narrow chest, Neurodegeneration, Pain, Paralysis, Polycystic kidney dysplasia, Polysyndactyly of hallux, Postaxial hand polydactyly, Postaxial polysyndactyly of foot, Preaxial hand polydactyly, Pulmonary hypoplasia, Respiratory failure, Short ribs, Skeletal muscle atrophy, Spasticity, Thoracic dysplasia, Xerostomia
PTMA	PTMA	3.2636E-01	0.000517525	Unclassified	BrainSpLMD|5757	OMIM|188390
ACTG1	ACTG1	8.2607E-01	0.000532748	Structural protein	BrainSpLMD|71	OMIM|102560;HPO|71|Abnormality of the pinna, Aphasia, Autosomal dominant inheritance, Bilateral sensorineural hearing impairment, Cerebral cortical hemiatrophy, Coarse facial features, Delayed cranial suture closure, Depressed nasal tip, Downslanted palpebral fissures, Dysphasia, Echolalia, Epicanthus, Euryblepharon, Failure to thrive, Feeding difficulties, Full cheeks, Global developmental delay, Growth delay, Heterochromia iridis, Highly arched eyebrow, Hydronephrosis, Hydroureter, Hypertelorism, Intellectual disability, Iris coloboma, Joint stiffness, Large fontanelles, Lissencephaly, Long nose, Long palpebral fissure, Long philtrum, Low posterior hairline, Macrogyria, Microcephaly, Micrognathia, Mutism, Osteochondrosis, Pachygyria, Pointed chin, Polymicrogyria, Progressive sensorineural hearing impairment, Prominent metopic ridge, Prominent nose, Ptosis, Retinoschisis, Retrognathia, Seizures, Short columella, Short neck, Skeletal dysplasia, Specific learning disability, Subcortical cerebral atrophy, Telecanthus, Thin upper lip vermilion, Thin vermilion border, Trigonocephaly, Wide mouth, Wide nasal bridge, Wide nose, Young adult onset
NFE2L2	NFE2L2	1.5066E+00	0.000639818	Transcription factor	BrainSpLMD|4780;Eurexp|euxassay_018087|larynx, midgut, rectum, stomach, submandibular gland primordium, thyroid, trachea;BrainSpMouseDev|17791	OMIM|600492;COSMIC||NSCLC, HNSCC
RPL23A	RPL23A	5.3433E-01	0.000665296	RNA binding protein		OMIM|602326
ELOVL5	ELOVL5	7.3550E-01	0.000668469	Unclassified	BrainSpLMD|60481	OMIM|611805;HPO|60481|Autosomal dominant inheritance, Cerebellar atrophy, Dysarthria, Gait ataxia, Limb ataxia, Nystagmus, Slow progression, Slow saccadic eye movements
GAD2	GAD2	2.1246E+00	0.000695808	Enzyme: Decarboxylase	BrainSpLMD|2572;Eurexp|euxassay_001769|dorsal grey horn, lateral ventricle, mantle layer;BrainSpMouseDev|14193	OMIM|138275
INTS10	INTS10	2.8689E-01	0.000706748	Unclassified	BrainSpLMD|55174;Eurexp|euxassay_001760|mantle layer, marginal layer	OMIM|611353
WLS	WLS	1.5659E+00	0.000717368	Integral membrane protein	BrainSpLMD|79971	OMIM|611514
RPS27	RPS27	4.7988E-01	0.000724098	Ribosomal subunit		OMIM|603702;HPO|6232|Abnormality of skin pigmentation, Abnormality of the genital system, Abnormality of the hand, Abnormality of the urinary system, Anemia, Arrhythmia, Autosomal dominant inheritance, Cleft palate, Delayed puberty, Fatigue, Macrocytic anemia, Migraine, Pallor
HIPK2	HIPK2	1.3822E+00	0.000745476	Serine/threonine kinase	BrainSpLMD|28996	OMIM|606868
AC018643.4	AC018643.4	1.5669E+00	0.000816967			
ANKRD26	ANKRD26	6.7643E-01	0.000839499	Unclassified	BrainSpLMD|22852	OMIM|610855;HPO|22852|Autosomal dominant inheritance, Bruising susceptibility, Thrombocytopenia
RPL34P18	RPL34P18	4.5865E-01	0.000845078			
SH3BGRL3	SH3BGRL3	9.8708E-01	0.000895496	Unclassified	BrainSpLMD|83442;Eurexp|euxassay_003517|basal plate, dorsal root ganglion, facial VII, glossopharyngeal IX, thymus primordium, trigeminal V, vagus X, ventral grey horn	OMIM|615679
RAD52	RAD52	4.8876E-01	0.000911573	DNA binding protein;Transcription regulatory protein	BrainSpLMD|5893	OMIM|600392
