id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
SMOC1	SMOC1	2.7756E+00	1.53E-06	Extracellular matrix protein;Calcium binding protein	BrainSpLMD|64093;Eurexp|euxassay_003378|aorta, axial muscle, axial skeleton, cochlea, dorsal grey horn, hyoid bone, mantle layer, marginal layer, medulla, medullary region, meninges, mesenchyme, metatarsus, naris, nasal septum, pancreas, phalanx, saccule, thyroid, turbinate bones, ventral grey horn, ventricle, ventricular layer	OMIM|608488;HPO|64093|Abnormal form of the vertebral bodies, Abnormality of the cardiovascular system, Abnormality of the eyebrow, Abnormality of the hair, Abnormality of the metacarpal bones, Anophthalmia, Autosomal recessive inheritance, Bilateral single transverse palmar creases, Blepharophimosis, Camptodactyly of 2nd-5th fingers, Cleft palate, Cleft upper lip, Clinodactyly of the 5th finger, Deep philtrum, Depressed nasal bridge, Downslanted palpebral fissures, Failure to thrive, Fibular hypoplasia, Finger syndactyly, Flared nostrils, Foot oligodactyly, Frontal bossing, Fused fourth and fifth metacarpals, Hand oligodactyly, High palate, Hip dislocation, Hypoplasia of the maxilla, Intellectual disability, Intellectual disability, moderate, Intellectual disability, severe, Large earlobe, Low-set ears, Low-set, posteriorly rotated ears, Microphthalmia, Optic atrophy, Postaxial foot polydactyly, Postaxial hand polydactyly, Posteriorly rotated ears, Postnatal growth retardation, Prominent forehead, Retrognathia, Sandal gap, Short nose, Short palpebral fissure, Short stature, Short tibia, Single transverse palmar crease, Synostosis of carpal bones, Talipes equinovarus, Tarsal synostosis, Tibial bowing, Toe syndactyly, True anophthalmia
MT.ATP6	MT.ATP6	2.9620E-01	1.62E-06			
RPL3P7	RPL3P7	6.7702E-01	1.70E-06			
LRP8	LRP8	6.6470E-01	1.78E-06	Cell surface receptor	BrainSpLMD|7804;BrainSpMouseDev|16745	OMIM|602600
LHX2	LHX2	9.4226E-01	1.97E-06	Transcription regulatory protein	BrainSpLMD|9355;BrainSpMouseDev|16641	OMIM|603759
HNRNPC	HNRNPC	6.8141E-01	2.47E-06	RNA binding protein		OMIM|164020
TTYH2	TTYH2	1.1944E+00	3.11E-06	Unclassified	BrainSpLMD|94015;Eurexp|euxassay_010129|brain, meninges, mesenchyme, spinal cord, ventricular layer	OMIM|608855
HNRNPA1P7	HNRNPA1P7	4.6596E-01	3.13E-06			
AC120042.1	AC120042.1	1.5906E+00	3.15E-06			
MLC1	MLC1	1.5943E+00	3.93E-06	Membrane transport protein	BrainSpLMD|23209;Eurexp|euxassay_010374|ventricular layer	OMIM|605908;HPO|23209|Ataxia, Autosomal recessive inheritance, Diffuse spongiform leukoencephalopathy, Diffuse swelling of cerebral white matter, Infantile onset, Intellectual disability, mild, Macrocephaly, Megalencephaly, Motor delay, Seizures, Spasticity
CDON	CDON	1.5775E+00	5.45E-06	Cell surface receptor	BrainSpLMD|50937;BrainSpMouseDev|37081	OMIM|608707;HPO|50937|Agenesis of corpus callosum, Autosomal dominant inheritance, Cleft lip, Cleft palate, Delayed puberty, Ectopic posterior pituitary, Failure to thrive, Global developmental delay, Holoprosencephaly, Hypoglycemia, Hypoplasia of penis, Hypotelorism, Hypothyroidism, Microcephaly, Polysplenia, Proptosis, Short stature, Sporadic, Synophrys, Thick eyebrow, Variable expressivity
RPL13AP5	RPL13AP5	6.5683E-01	5.70E-06			
BAZ1A	BAZ1A	9.7516E-01	5.72E-06	DNA binding protein	BrainSpLMD|11177	OMIM|605680
RPS19	RPS19	6.9609E-01	5.88E-06	Ribosomal subunit	BrainSpLMD|6223	OMIM|603474;HPO|6223|11 pairs of ribs, Abnormality of the genital system, Abnormality of the hand, Abnormality of the urinary system, Absent thumb, Arrhythmia, Atrial septal defect, Autosomal dominant inheritance, Bifid thoracic vertebrae, Cleft palate, Cleft upper lip, Coarctation of aorta, Colon cancer, Congenital hypoplastic anemia, Congestive heart failure, Delayed cranial suture closure, Delayed puberty, Depressed nasal ridge, Downslanted palpebral fissures, Elevated red cell adenosine deaminase activity, Failure to thrive, Fatigue, High palate, Hypertelorism, Hypoplasia of the radius, Hypoplastic coccygeal vertebrae, Hypoplastic ilia, Hypoplastic sacral vertebrae, Infantile onset, Intrauterine growth retardation, Macrocytic anemia, Microcephaly, Micrognathia, Migraine, Myelodysplasia, Narrow chest, Neutropenia, Osteosarcoma, Pallor, Parietal foramina, Partial duplication of thumb phalanx, Premature birth, Reticulocytopenia, Retrognathia, Short neck, Short stature, Short thumb, Strabismus, Thrombocytopenia, Thrombocytosis, Triphalangeal thumb, Ventricular septal defect, Webbed neck
RPL7AP6	RPL7AP6	1.4033E+00	8.27E-06			
MAP6	MAP6	1.1794E+00	8.36E-06	Cytoskeletal associated protein	BrainSpLMD|4135;Eurexp|euxassay_000634|cochlear component, dorsal root ganglion, facial VII, inferior, neural retina, olfactory, superior, trigeminal V, vestibular component	OMIM|601783
RPL13A	RPL13A	7.8331E-01	8.85E-06	Ribosomal subunit		
RP11.572P18.1	RP11.572P18.1	2.5669E-01	9.93E-06			
MYCL	MYCL	2.4521E+00	9.99E-06	Unclassified;Transcription factor	BrainSpLMD|4610;Eurexp|euxassay_019480|bladder, intermediate grey horn, larynx, lung, mantle layer, marginal layer, metatarsus, oesophagus, olfactory, oral epithelium, phalanx, pharyngo-tympanic tube, stomach, urethra, ventricular layer, vibrissa, vomeronasal organ;BrainSpMouseDev|16688	OMIM|164850;COSMIC||small cell lung carcinoma
ZIC2	ZIC2	4.1209E-01	1.04E-05	Transcription regulatory protein	BrainSpLMD|7546;BrainSpMouseDev|22529	OMIM|603073;HPO|7546|Abnormal facial shape, Autosomal dominant inheritance, Global developmental delay, Holoprosencephaly, Hydrocephalus, Intellectual disability, Microcephaly, Synophrys, Trigonocephaly
FAM60A	FAM60A	1.2583E+00	1.19E-05			
SLC22A23	SLC22A23	8.3253E-01	1.24E-05	Integral membrane protein	BrainSpLMD|63027	OMIM|611697
EMX2	EMX2	6.3352E-01	1.28E-05	Transcription factor	BrainSpLMD|2018;Eurexp|euxassay_019479|eyelid, lip, mantle layer, metanephros, olfactory, paramesonephric duct, phalanx, saccule, ventricular layer, vibrissa, vomeronasal organ;BrainSpMouseDev|13575	OMIM|600035;HPO|2018|Schizencephaly
FOXP2	FOXP2	8.1673E-01	1.30E-05	Transcription factor	BrainSpLMD|93986;Eurexp|euxassay_010964|axial skeleton, basal columns, bladder, cochlea, cortex, cranium, ear, extrinsic ocular muscle, femur, floor plate, floorplate, footplate, handplate, hindgut, humerus, lateral wall, leg, lung, mandible, mantle layer, meninges, mesenchyme, metatarsus, midgut, oesophagus, olfactory lobe, orbito-sphenoid, palatal shelf, pelvic girdle, phalanx, rectum, rest of mesenchyme, rib, skeleton, stomach, thyroid, tongue, trachea, turbinate bones, urethra, valve, ventral grey horn;BrainSpMouseDev|76994	SFARI||Autism, 3 - Suggestive evidence;OMIM|605317;HPO|93986|Abnormality of the basal ganglia, Abnormality of the face, Autosomal dominant inheritance, Delayed speech and language development, Incomprehensible speech, Oromotor apraxia
GSTP1	GSTP1	1.1801E+00	1.36E-05	Enzyme: Glutathione transferase	BrainSpLMD|2950;Eurexp|euxassay_006221|lobe	OMIM|134660
NFIA	NFIA	8.2331E-01	1.45E-05	Transcription factor	BrainSpLMD|4774;BrainSpMouseDev|17794	SFARI||Autism, 4 - Minimal evidence;OMIM|600727;HPO|4774|Agenesis of corpus callosum, Anteverted nares, Arnold-Chiari type I malformation, Broad face, Broad forehead, Cognitive impairment, Cutis marmorata, Generalized hypotonia, Global developmental delay, Hydronephrosis, Hypoplasia of the corpus callosum, Inguinal hernia, Intellectual disability, Low-set ears, Macrocephaly, Narrow mouth, Phenotypic variability, Renal hypoplasia, Seizures, Short chin, Short nose, Sporadic, Syringomyelia, Thin upper lip vermilion, Ventriculomegaly, Vesicoureteral reflux
AC017053.1	AC017053.1	1.6776E+00	1.46E-05			
DAAM1	DAAM1	3.3252E-01	1.59E-05	Unclassified	BrainSpLMD|23002;BrainSpMouseDev|84026	OMIM|606626
INHBB	INHBB	1.7024E+00	1.62E-05	Ligand	BrainSpLMD|3625;BrainSpMouseDev|16097	OMIM|147390
TMEM98	TMEM98	7.2817E-01	1.63E-05	Integral membrane protein	BrainSpLMD|26022	OMIM|615949;HPO|26022|Abnormality of the choroid, Autosomal dominant inheritance, Glaucoma, High-grade hypermetropia, Microphthalmia, Strabismus
CDHR1	CDHR1	2.7849E+00	1.63E-05	Adhesion molecule	BrainSpLMD|92211;Eurexp|euxassay_009099|cortex, dorsal root ganglion, extrinsic ocular muscle, facial VII, glossopharyngeal IX, mantle layer, marginal layer, medullary tubules, naris, olfactory, pancreas, sublingual gland primordium, submandibular gland primordium, thymus primordium, trigeminal V, ventral grey horn, ventricular layer, vestibulocochlear VIII, vibrissa, vomeronasal organ;BrainSpMouseDev|81990	OMIM|609502;HPO|92211|Abnormal electroretinogram, Abnormality of color vision, Abnormality of retinal pigmentation, Abnormality of the retinal vasculature, Abnormality of the testis, Anteverted nares, Atypical scarring of skin, Autosomal recessive inheritance, Blindness, Cataract, Conductive hearing impairment, Cone/cone-rod dystrophy, Glaucoma, Hyperinsulinemia, Hypogonadism, Hypoplasia of penis, Intellectual disability, Keratoconus, Nyctalopia, Nystagmus, Obesity, Ophthalmoplegia, Optic atrophy, Photophobia, Progressive night blindness, Progressive visual loss, Rod-cone dystrophy, Sensorineural hearing impairment, Wide nasal bridge
MT.ND5	MT.ND5	4.2457E-01	1.82E-05			
RPL13	RPL13	8.0915E-01	1.98E-05	Ribonucleoprotein	BrainSpLMD|6137	OMIM|113703
IVNS1ABP	IVNS1ABP	1.1652E+00	2.05E-05	Unclassified	BrainSpLMD|10625;Eurexp|euxassay_011634|axial muscle, axial skeleton, cervical, cervico-thoracic, clavicle, cochlea, corpus striatum, dorsal root ganglion, facial VII, glossopharyngeal IX, incisor, lateral ventricle, lip, lung, mandible, mantle layer, marginal layer, maxilla, metanephros, midgut, molar, neural retina, oesophagus, olfactory, orbito-sphenoid, pancreas, pharyngo-tympanic tube, pituitary, renal/urinary system, saccule, stomach, submandibular gland primordium, thoracic, thymus primordium, thyroid, trachea, trigeminal V, ventricle, ventricular layer, vibrissa	OMIM|609209
CTB.63M22.1	CTB.63M22.1	5.6964E-01	2.10E-05			
ENC1	ENC1	7.8226E-01	2.11E-05	Structural protein	BrainSpLMD|8507;BrainSpMouseDev|13581	OMIM|605173
RPL12	RPL12	8.3267E-01	2.35E-05	Ribosomal subunit		OMIM|180475
EEF1A1P5	EEF1A1P5	3.3408E-01	2.41E-05			
DNM2	DNM2	3.1870E+00	2.52E-05	GTPase	BrainSpLMD|1785	OMIM|602378;COSMIC||T-ALL, Charcot-Marie-Tooth disease, centronuclear myopathy, lethal congenital contracture syndrome 5;HPO|1785|Areflexia, Autosomal dominant inheritance, Autosomal recessive inheritance, Axonal degeneration, Centrally nucleated skeletal muscle fibers, Congenital contracture, Congenital onset, Death in infancy, Decreased fetal movement, Decreased nerve conduction velocity, Decreased number of peripheral myelinated nerve fibers, Distal amyotrophy, Distal muscle weakness, Distal sensory impairment, Easy fatigability, Elevated serum creatine phosphokinase, External ophthalmoplegia, Facial palsy, Flexion contracture, Generalized hypotonia, Heterogeneous, Hyporeflexia, Juvenile onset, Motor delay, Onion bulb formation, Pes cavus, Polyhydramnios, Proximal muscle weakness, Ptosis, Respiratory insufficiency, Retinal hemorrhage, Segmental peripheral demyelination/remyelination, Sleepy facial expression, Slow progression, Small for gestational age, Thin ribs
CCDC88C	CCDC88C	5.2454E-01	2.67E-05	Protease inhibitor	BrainSpLMD|440193;Eurexp|euxassay_016252|clavicle, femur, humerus, mandible, mantle layer, maxilla, orbito-sphenoid, rib, ventral grey horn	SFARI||Autism, 4 - Minimal evidence;OMIM|611204;HPO|440193|Adult onset, Autosomal dominant inheritance, Autosomal recessive inheritance, Broad-based gait, Congenital onset, Dysarthria, Dysdiadochokinesis, Hydrocephalus, Hyperreflexia, Intellectual disability, Intention tremor, Pontocerebellar atrophy, Seizures, Slow progression, Spastic paraparesis, Unsteady gait, Ventriculomegaly
LINC00478	LINC00478	1.5067E+00	2.67E-05			
RFTN2	RFTN2	8.5560E-01	2.74E-05	Unclassified	BrainSpLMD|130132	
DUSP10	DUSP10	1.0159E+00	2.91E-05	Enzyme: Phosphatase;Enzyme: Phosphohydrolase	BrainSpLMD|11221	OMIM|608867
SCHIP1	SCHIP1	1.0501E+00	3.23E-05	Unclassified	BrainSpLMD|29970;Eurexp|euxassay_012101|aorta, bladder, brain, dorsal root ganglion, facial VII, glossopharyngeal IX, hindgut, incisor, mantle layer, mesenchyme, metanephros, midgut, molar, neural retina, oesophagus, olfactory, pancreas, primitive seminiferous tubules, spinal cord, stomach, submandibular gland primordium, trigeminal V, vagus X, ventricular layer, vestibulocochlear VIII, vomeronasal organ	
BTF3	BTF3	7.2403E-01	3.31E-05	Transcription factor	BrainSpLMD|689;Eurexp|euxassay_019495|clavicle, hindgut, incisor, liver, lung, metanephros, midgut, molar, oesophagus, pancreas, pharyngo-tympanic tube, submandibular gland primordium, testis, thymus primordium, ventricular layer, vibrissa;BrainSpMouseDev|85373	OMIM|602542
CTD.2544H17.1	CTD.2544H17.1	1.2820E+00	3.50E-05			
RPS27L	RPS27L	9.0764E-01	3.56E-05	Unclassified	BrainSpLMD|51065;Eurexp|euxassay_013950|epithelium, incisor, left lung, liver, metanephros, molar, olfactory, pancreas, primitive seminiferous tubules, rest of mesenchyme, right lung, skeletal muscle, submandibular gland primordium, thymus primordium, tongue, ventricular layer, vertebral axis muscle system, vibrissa, vomeronasal organ	OMIM|612055
GPR98	GPR98	5.1705E-01	3.82E-05			
RP11.436K8.1	RP11.436K8.1	9.4131E-01	4.01E-05			
MDM2	MDM2	4.4238E-01	4.07E-05	Ubiquitin proteasome system protein	BrainSpLMD|4193;Eurexp|euxassay_006190|embryo	OMIM|164785;COSMIC||sarcoma, glioma, colorectal, other tumour types;HPO|4193|Breast carcinoma, Lymphoma, Neoplasm of the adrenal cortex, Neoplasm of the colon, Neoplasm of the nervous system, Neoplasm of the pancreas, Neoplasm of the skin, Osteosarcoma, Progressive encephalopathy, Subcutaneous nodule
BAZ2B	BAZ2B	4.7875E-01	4.34E-05	Transcription regulatory protein	BrainSpLMD|29994;Eurexp|euxassay_011654|olfactory, vomeronasal organ	OMIM|605683
GON4L	GON4L	6.5141E-01	4.54E-05	DNA binding protein	BrainSpLMD|54856	OMIM|610393
SIPA1L2	SIPA1L2	4.7902E-01	4.62E-05	GTPase activating protein	BrainSpLMD|57568;Eurexp|euxassay_006320|mantle layer, marginal layer, thymus primordium, ventricular layer;BrainSpMouseDev|89268	OMIM|611609
RPS8	RPS8	3.7213E-01	4.89E-05	Ribosomal subunit		OMIM|600357
